t,x,y,z
25.4304,-0.3445,0.3417,-0.4763
25.4504,-0.328,0.3367,-0.4746
25.4704,-0.3089,0.3356,-0.4726
25.4904,-0.2878,0.34,-0.4676
25.5104,-0.2672,0.3488,-0.462
25.5304,-0.2476,0.3624,-0.4557
25.5504,-0.2309,0.3805,-0.4494
25.5704,-0.2182,0.4017,-0.443
25.5904,-0.2103,0.4249,-0.4374
25.6104,-0.2076,0.449,-0.4328
25.6304,-0.2111,0.4723,-0.4305
25.6504,-0.2195,0.493,-0.4297
25.6704,-0.2329,0.5092,-0.4306
25.6904,-0.25,0.5198,-0.4332
25.7104,-0.2682,0.5241,-0.4373
25.7304,-0.2878,0.5214,-0.4412
25.7504,-0.3066,0.5106,-0.4446
25.7704,-0.3221,0.4944,-0.4478
25.7904,-0.3334,0.4731,-0.4505
25.8104,-0.3389,0.4468,-0.4501
25.8304,-0.3388,0.4188,-0.4486
25.8504,-0.3332,0.3902,-0.4458
25.8694,-0.3217,0.3628,-0.4407
25.8904,-0.3054,0.3378,-0.4338
25.9104,-0.2848,0.317,-0.4252
25.9304,-0.2616,0.3011,-0.4161
25.9504,-0.2374,0.2906,-0.407
25.9704,-0.2135,0.2856,-0.3985
25.9904,-0.1915,0.2865,-0.3906
26.0104,-0.173,0.2928,-0.3838
26.0304,-0.1595,0.3019,-0.3791
26.0504,-0.1521,0.3122,-0.3761
26.0704,-0.1503,0.3206,-0.3748
26.0904,-0.1531,0.3248,-0.3752
26.1054,-0.1589,0.3234,-0.3779
26.1274,-0.1655,0.316,-0.3818
26.1474,-0.1721,0.3028,-0.3877
26.1674,-0.1782,0.2843,-0.3954
26.1874,-0.1843,0.2614,-0.4033
26.2074,-0.1909,0.2351,-0.4105
26.2274,-0.1966,0.2057,-0.4163
26.2474,-0.202,0.175,-0.4203
26.2674,-0.2065,0.1437,-0.4228
26.2904,-0.2102,0.1128,-0.4241
26.3104,-0.213,0.0825,-0.4244
26.3304,-0.2159,0.0522,-0.4237
26.3504,-0.2183,0.0215,-0.4224
26.3704,-0.2203,-0.0096,-0.4203
26.3904,-0.2219,-0.0416,-0.4177
26.4104,-0.2232,-0.0737,-0.4149
26.4304,-0.2243,-0.1069,-0.4112
26.4504,-0.2247,-0.1403,-0.4081
26.4704,-0.225,-0.1738,-0.4051
26.4904,-0.2246,-0.2072,-0.4025
26.5104,-0.2243,-0.2404,-0.3999
26.5304,-0.223,-0.2733,-0.3979
26.5504,-0.2218,-0.3053,-0.3958
26.5704,-0.2197,-0.3364,-0.3946
26.5904,-0.2179,-0.3663,-0.3935
26.6104,-0.215,-0.3947,-0.3929
26.6304,-0.2121,-0.4218,-0.3925
26.6504,-0.2086,-0.4475,-0.3926
26.6704,-0.2047,-0.4714,-0.3934
26.6904,-0.2005,-0.4938,-0.3948
26.7104,-0.1955,-0.5142,-0.3969
26.7304,-0.1901,-0.5326,-0.3994
26.7504,-0.184,-0.5492,-0.4026
26.7704,-0.1773,-0.5637,-0.4066
26.7904,-0.1698,-0.576,-0.4112
26.8104,-0.1617,-0.5863,-0.416
26.8304,-0.1528,-0.5944,-0.4211
26.8504,-0.1433,-0.6005,-0.4262
26.8704,-0.1329,-0.6045,-0.4312
26.8904,-0.1222,-0.6063,-0.4357
26.9104,-0.1107,-0.6065,-0.4401
26.9304,-0.0991,-0.6049,-0.4437
26.9504,-0.0868,-0.6016,-0.4466
26.9704,-0.0741,-0.5968,-0.4489
26.9904,-0.061,-0.5905,-0.4502
27.0104,-0.0479,-0.5831,-0.4504
27.0304,-0.0343,-0.5743,-0.4495
27.0504,-0.0206,-0.5642,-0.4474
27.0704,-0.0068,-0.553,-0.4443
27.0904,0.0073,-0.5409,-0.4399
27.1144,0.0215,-0.5279,-0.4345
27.1344,0.0357,-0.5137,-0.4277
27.1544,0.0499,-0.4989,-0.4199
27.1744,0.064,-0.4831,-0.4111
27.1944,0.0782,-0.4666,-0.4016
27.2144,0.0923,-0.4494,-0.3909
27.2344,0.1058,-0.4315,-0.3799
27.2544,0.1194,-0.4131,-0.368
27.2744,0.1324,-0.3939,-0.356
27.2944,0.1451,-0.3747,-0.3436
27.3144,0.1577,-0.3546,-0.331
27.3344,0.1698,-0.3347,-0.3184
27.3544,0.1812,-0.3145,-0.306
27.3744,0.1921,-0.294,-0.2938
27.3944,0.2028,-0.2741,-0.2823
27.4144,0.2127,-0.2537,-0.2711
27.4344,0.2223,-0.2345,-0.2607
27.4544,0.2312,-0.2149,-0.2512
27.4744,0.2399,-0.1964,-0.2429
27.4944,0.248,-0.1785,-0.2356
27.5144,0.2554,-0.1614,-0.2294
27.5344,0.2623,-0.1455,-0.2245
27.5544,0.2683,-0.1306,-0.2215
27.5744,0.2738,-0.117,-0.2197
27.5944,0.2786,-0.1047,-0.2195
27.6144,0.2824,-0.0939,-0.2205
27.6344,0.2853,-0.0841,-0.2233
27.6544,0.2875,-0.076,-0.2274
27.6744,0.2885,-0.0694,-0.2329
27.6944,0.2886,-0.0641,-0.2394
27.7144,0.2878,-0.0604,-0.2474
27.7344,0.2859,-0.0575,-0.2561
27.7544,0.2834,-0.0563,-0.2655
27.7744,0.2795,-0.0561,-0.2754
27.7944,0.2751,-0.0571,-0.286
27.8144,0.2698,-0.0589,-0.2968
27.8344,0.2638,-0.0622,-0.3078
27.8544,0.2569,-0.0662,-0.3188
27.8744,0.2496,-0.0712,-0.3295
27.8944,0.2417,-0.0769,-0.3399
27.9144,0.2333,-0.0835,-0.3503
27.9344,0.2243,-0.0909,-0.36
27.9544,0.215,-0.0987,-0.3695
27.9744,0.2051,-0.1073,-0.3783
27.9944,0.1949,-0.1162,-0.3864
28.0144,0.1843,-0.126,-0.3939
28.0344,0.1733,-0.136,-0.4009
28.0544,0.1623,-0.1464,-0.4071
28.0744,0.1508,-0.157,-0.4128
28.0864,0.139,-0.168,-0.4178
28.1144,0.1269,-0.179,-0.4223
28.1344,0.1149,-0.1903,-0.4262
28.1544,0.1026,-0.2016,-0.4295
28.1744,0.0903,-0.213,-0.4325
28.1944,0.0779,-0.2243,-0.4352
28.2144,0.0654,-0.2355,-0.4374
28.2344,0.053,-0.2467,-0.4396
28.2514,0.0407,-0.2576,-0.4415
28.2664,0.0285,-0.2682,-0.4433
28.2924,0.0166,-0.2784,-0.4448
28.3054,0.0045,-0.2884,-0.4463
28.3344,-0.0071,-0.2977,-0.4477
28.3544,-0.0182,-0.3065,-0.4494
28.3744,-0.0291,-0.3148,-0.4509
28.3954,-0.0395,-0.3225,-0.4525
28.4154,-0.0494,-0.3293,-0.4541
28.4344,-0.059,-0.3355,-0.4559
28.4554,-0.0679,-0.3408,-0.4579
28.4664,-0.0764,-0.3452,-0.4599
28.4944,-0.084,-0.3487,-0.4623
28.5144,-0.0912,-0.3514,-0.4647
28.5344,-0.0977,-0.3531,-0.4673
28.5544,-0.1035,-0.3541,-0.47
28.5744,-0.1085,-0.354,-0.4728
28.5944,-0.1131,-0.353,-0.4757
28.6064,-0.1167,-0.3513,-0.4787
28.6264,-0.1196,-0.3486,-0.4817
28.6464,-0.1219,-0.3449,-0.4846
28.6664,-0.1234,-0.3405,-0.4874
28.6864,-0.1245,-0.3351,-0.49
28.7064,-0.1248,-0.329,-0.4924
28.7264,-0.1245,-0.322,-0.4947
28.7464,-0.1237,-0.3143,-0.4965
28.7664,-0.1221,-0.3058,-0.4981
28.7864,-0.1202,-0.2965,-0.4994
28.8064,-0.1175,-0.2868,-0.5003
28.8264,-0.1145,-0.2762,-0.5007
28.8464,-0.111,-0.2651,-0.5005
28.8764,-0.107,-0.2536,-0.4999
28.8964,-0.1028,-0.2417,-0.4987
28.9064,-0.0979,-0.2291,-0.4971
28.9264,-0.0929,-0.2163,-0.4947
28.9564,-0.0875,-0.203,-0.4918
28.9664,-0.0818,-0.1896,-0.4884
28.9864,-0.0757,-0.176,-0.4845
29.0064,-0.0693,-0.1619,-0.4801
29.0264,-0.0627,-0.1477,-0.4751
29.0464,-0.056,-0.1334,-0.4698
29.0664,-0.049,-0.119,-0.4639
29.0874,-0.0418,-0.1047,-0.4576
29.1064,-0.0344,-0.0905,-0.4513
29.1334,-0.027,-0.0761,-0.4446
29.1544,-0.0194,-0.062,-0.4379
29.1734,-0.012,-0.0482,-0.4311
29.1934,-0.0044,-0.0345,-0.4243
29.2134,0.0031,-0.0212,-0.4176
29.2334,0.0106,-0.0081,-0.411
29.2534,0.0179,0.0045,-0.4048
29.2734,0.0252,0.0165,-0.3991
29.2934,0.032,0.0281,-0.3936
29.3134,0.0387,0.0389,-0.3888
29.3334,0.0451,0.049,-0.3845
29.3534,0.0512,0.0585,-0.3806
29.3734,0.0569,0.0674,-0.3774
29.3934,0.0624,0.0752,-0.375
29.4134,0.0671,0.0821,-0.373
29.4334,0.0716,0.0884,-0.3721
29.4534,0.0755,0.0936,-0.3718
29.4734,0.0791,0.0981,-0.3721
29.4934,0.0819,0.1017,-0.3731
29.5134,0.0844,0.1042,-0.3749
29.5334,0.086,0.1062,-0.3771
29.5534,0.0875,0.1074,-0.3801
29.5734,0.0882,0.1075,-0.3834
29.5934,0.0883,0.1072,-0.3868
29.6134,0.0881,0.1062,-0.3909
29.6334,0.0874,0.1043,-0.3951
29.6534,0.0862,0.1022,-0.3991
29.6734,0.0848,0.0994,-0.4034
29.6934,0.0829,0.0961,-0.4076
29.7134,0.0806,0.0925,-0.4118
29.7334,0.0782,0.0884,-0.4156
29.7534,0.0753,0.084,-0.4193
29.7734,0.072,0.0795,-0.4227
29.7934,0.0687,0.0744,-0.4259
29.8134,0.0651,0.0694,-0.4287
29.8334,0.061,0.0639,-0.4313
29.8534,0.057,0.0585,-0.4334
29.8734,0.0527,0.0527,-0.4352
29.8934,0.0481,0.0469,-0.4366
29.9134,0.0435,0.0411,-0.4374
29.9334,0.0384,0.0352,-0.4377
29.9534,0.0337,0.0292,-0.4377
29.9734,0.0286,0.0234,-0.4372
29.9934,0.0235,0.0176,-0.4363
30.0134,0.0183,0.0119,-0.4349
30.0334,0.0134,0.0063,-0.4332
30.0534,0.0082,0.0008,-0.4311
30.0734,0.0033,-0.0045,-0.4286
30.0934,-0.0014,-0.0094,-0.4259
30.1064,-0.0061,-0.0141,-0.4229
30.1314,-0.0105,-0.0187,-0.4197
30.1514,-0.0147,-0.0229,-0.4163
30.1714,-0.0187,-0.0269,-0.4128
30.1915,-0.0221,-0.0304,-0.4092
30.2115,-0.0254,-0.0335,-0.4056
30.2315,-0.0283,-0.0364,-0.402
30.2515,-0.0308,-0.0388,-0.3985
30.2755,-0.0329,-0.0409,-0.3951
30.2955,-0.0345,-0.0425,-0.3919
30.3155,-0.0358,-0.0437,-0.389
30.3355,-0.0366,-0.0444,-0.3864
30.3555,-0.0369,-0.0447,-0.3841
30.3755,-0.0368,-0.0444,-0.3824
30.3955,-0.0362,-0.0438,-0.3812
30.4155,-0.0353,-0.0427,-0.3804
30.4355,-0.034,-0.041,-0.3803
30.4555,-0.0321,-0.039,-0.3807
30.4755,-0.0299,-0.0363,-0.3817
30.4955,-0.0273,-0.0333,-0.3832
30.5155,-0.0242,-0.0298,-0.3853
30.5355,-0.0208,-0.0259,-0.3878
30.5555,-0.017,-0.0215,-0.3906
30.5755,-0.0128,-0.0169,-0.3937
30.5955,-0.0084,-0.0119,-0.3971
30.6155,-0.0036,-0.0066,-0.4007
30.6355,0.0016,-0.0008,-0.4045
30.6555,0.007,0.0052,-0.4085
30.6755,0.0125,0.0114,-0.4126
30.6955,0.0184,0.0178,-0.4167
30.7155,0.0245,0.0244,-0.4206
30.7355,0.0307,0.0311,-0.4246
30.7555,0.0371,0.0379,-0.4284
30.7755,0.0436,0.0446,-0.4321
30.7955,0.0503,0.0513,-0.4356
30.8155,0.0569,0.0581,-0.439
30.8355,0.0635,0.0647,-0.4419
30.8555,0.0702,0.0713,-0.4448
30.8755,0.0767,0.0778,-0.4473
30.8955,0.0832,0.0842,-0.4495
30.9155,0.0895,0.0903,-0.4515
30.9355,0.0956,0.0962,-0.4531
30.9555,0.1016,0.102,-0.4545
30.9755,0.1073,0.1077,-0.4556
30.9955,0.1129,0.1131,-0.4563
31.0155,0.1181,0.1182,-0.4571
31.0355,0.1231,0.123,-0.4575
31.0555,0.1279,0.1275,-0.4578
31.0755,0.1323,0.1315,-0.458
31.0865,0.1366,0.1351,-0.4581
31.1155,0.1406,0.1385,-0.4582
31.1355,0.1445,0.1414,-0.4582
31.1555,0.148,0.1439,-0.4583
31.1755,0.1513,0.1458,-0.4583
31.1955,0.1544,0.1473,-0.4583
31.2155,0.1572,0.1484,-0.4584
31.2355,0.1598,0.149,-0.4584
31.2555,0.1622,0.1492,-0.4585
31.2755,0.1642,0.1489,-0.4584
31.2915,0.1662,0.1482,-0.4584
31.3115,0.1678,0.1471,-0.4583
31.3315,0.1691,0.1456,-0.4581
31.3515,0.1704,0.1437,-0.4577
31.3715,0.1713,0.1415,-0.4572
31.3915,0.1719,0.1387,-0.4568
31.4115,0.1724,0.1358,-0.4562
31.4315,0.1727,0.1325,-0.4554
31.4515,0.1727,0.1287,-0.4546
31.4715,0.1725,0.1246,-0.4536
31.4915,0.1721,0.1202,-0.4524
31.5115,0.1715,0.1153,-0.4511
31.5315,0.1709,0.11,-0.4497
31.5515,0.1699,0.1044,-0.448
31.5715,0.1688,0.0982,-0.446
31.5915,0.1675,0.0919,-0.4439
31.6115,0.1658,0.0851,-0.4417
31.6315,0.1643,0.0779,-0.4392
31.6515,0.1623,0.0703,-0.4365
31.6715,0.1602,0.0624,-0.4339
31.6915,0.1579,0.0543,-0.4311
31.7115,0.1554,0.0457,-0.4281
31.7315,0.1525,0.0369,-0.425
31.7515,0.1497,0.0279,-0.422
31.7715,0.1467,0.0188,-0.4189
31.7915,0.1435,0.0095,-0.416
31.8115,0.1401,0.0004,-0.4133
31.8315,0.1367,-0.009,-0.4106
31.8515,0.1331,-0.0181,-0.4081
31.8715,0.1296,-0.0272,-0.4055
31.8915,0.1261,-0.0361,-0.4033
31.9115,0.1223,-0.0448,-0.4011
31.9315,0.1188,-0.0532,-0.3992
31.9515,0.1154,-0.0614,-0.3974
31.9715,0.1119,-0.0691,-0.3959
31.9915,0.1086,-0.0765,-0.3948
32.0115,0.1056,-0.0836,-0.3939
32.0315,0.1028,-0.0901,-0.3933
32.0515,0.0999,-0.0961,-0.3932
32.0715,0.0975,-0.1018,-0.3935
32.0915,0.0955,-0.1072,-0.3941
32.1165,0.0936,-0.1119,-0.3951
32.1365,0.0921,-0.1162,-0.3963
32.1565,0.0908,-0.1199,-0.3977
32.1765,0.0896,-0.1232,-0.3992
32.1965,0.0889,-0.1259,-0.4009
32.2165,0.0882,-0.1281,-0.4028
32.2365,0.088,-0.13,-0.405
32.2565,0.088,-0.1311,-0.4074
32.2765,0.088,-0.1316,-0.41
32.2905,0.0885,-0.1317,-0.4127
32.3105,0.089,-0.1311,-0.4157
32.3305,0.0897,-0.1301,-0.4186
32.3505,0.0908,-0.1285,-0.4216
32.3705,0.0922,-0.1266,-0.4244
32.3905,0.0936,-0.124,-0.4272
32.4105,0.0955,-0.1211,-0.4299
32.4305,0.0975,-0.1178,-0.4324
32.4505,0.0996,-0.114,-0.4347
32.4705,0.1021,-0.1101,-0.4368
32.4905,0.1046,-0.1056,-0.4386
32.5105,0.1076,-0.101,-0.4402
32.5305,0.1107,-0.0961,-0.4415
32.5505,0.114,-0.0909,-0.4424
32.5705,0.1174,-0.0856,-0.4431
32.5905,0.121,-0.0801,-0.4433
32.6105,0.1246,-0.0746,-0.4431
32.6305,0.1285,-0.069,-0.4427
32.6505,0.1325,-0.0634,-0.4419
32.6705,0.1365,-0.058,-0.4407
32.6905,0.1407,-0.0526,-0.4392
32.7105,0.1447,-0.0473,-0.4372
32.7305,0.1489,-0.0422,-0.4348
32.7505,0.153,-0.0373,-0.4324
32.7705,0.1569,-0.0326,-0.4294
32.7905,0.1608,-0.0282,-0.4263
32.8105,0.1645,-0.0241,-0.4228
32.8305,0.1682,-0.0202,-0.4192
32.8505,0.1716,-0.0167,-0.4153
32.8705,0.175,-0.0135,-0.4114
32.8905,0.178,-0.0106,-0.4073
32.9105,0.1809,-0.0082,-0.4032
32.9305,0.1833,-0.0059,-0.3989
32.9505,0.1857,-0.004,-0.3947
32.9705,0.1877,-0.0025,-0.3903
32.9905,0.1893,-0.0012,-0.3859
33.0105,0.1905,-0.0004,-0.3815
33.0305,0.1914,0.0003,-0.377
33.0505,0.1919,0.0005,-0.3724
33.0705,0.1922,0.0005,-0.3678
33.0905,0.1919,0,-0.3628
33.1145,0.1913,-0.0006,-0.358
33.1345,0.1903,-0.0016,-0.3528
33.1545,0.1888,-0.003,-0.3472
33.1745,0.187,-0.0045,-0.3414
33.1945,0.1848,-0.0062,-0.3354
33.2145,0.1821,-0.0084,-0.3292
33.2345,0.179,-0.011,-0.3225
33.2545,0.1756,-0.0134,-0.3157
33.2685,0.1715,-0.0163,-0.3087
33.2935,0.1674,-0.0194,-0.3018
33.3135,0.1625,-0.0225,-0.295
33.3335,0.1574,-0.026,-0.2885
33.3535,0.1518,-0.0296,-0.2823
33.3735,0.1461,-0.0335,-0.2769
33.3935,0.1402,-0.0377,-0.272
33.4135,0.1339,-0.0418,-0.2679
33.4335,0.1277,-0.0463,-0.2646
33.4535,0.1212,-0.051,-0.2621
33.4735,0.1149,-0.0556,-0.2604
33.4935,0.1087,-0.0605,-0.2595
33.5135,0.1024,-0.0659,-0.2594
33.5335,0.0963,-0.071,-0.2601
33.5535,0.0904,-0.0764,-0.2617
33.5735,0.0845,-0.0818,-0.2641
33.5935,0.0786,-0.0871,-0.2672
33.6135,0.0725,-0.0923,-0.2709
33.6335,0.0667,-0.0977,-0.2753
33.6535,0.0608,-0.1026,-0.28
33.6735,0.0549,-0.1075,-0.2852
33.6935,0.0492,-0.1123,-0.2908
33.7135,0.0435,-0.1167,-0.2965
33.7335,0.0378,-0.1209,-0.3026
33.7535,0.0324,-0.1251,-0.3086
33.7735,0.0269,-0.1289,-0.3147
33.7935,0.0217,-0.1323,-0.3208
33.8125,0.0165,-0.1357,-0.3267
33.8335,0.0116,-0.1386,-0.3326
33.8535,0.0069,-0.1413,-0.3383
33.8735,0.0025,-0.1438,-0.3437
33.8935,-0.0016,-0.1462,-0.349
33.9135,-0.0054,-0.1482,-0.3537
33.9335,-0.0088,-0.1498,-0.3584
33.9535,-0.0119,-0.1514,-0.3628
33.9735,-0.0145,-0.1528,-0.3672
33.9935,-0.0169,-0.154,-0.3714
34.0135,-0.0191,-0.1548,-0.3757
34.0335,-0.0207,-0.1556,-0.3798
34.0535,-0.0222,-0.1558,-0.3838
34.0735,-0.0234,-0.1558,-0.3877
34.0935,-0.0245,-0.1553,-0.3916
34.1165,-0.0252,-0.1544,-0.3956
34.1365,-0.0259,-0.1531,-0.3996
34.1565,-0.0263,-0.1513,-0.4036
34.1765,-0.0267,-0.1489,-0.4074
34.1965,-0.0267,-0.1459,-0.4115
34.2165,-0.0268,-0.1424,-0.4156
34.2365,-0.0266,-0.1383,-0.42
34.2565,-0.0262,-0.1339,-0.4244
34.2765,-0.0254,-0.1289,-0.4292
34.2905,-0.0244,-0.1233,-0.434
34.3105,-0.0231,-0.1175,-0.439
34.3305,-0.0214,-0.1113,-0.4441
34.3495,-0.0192,-0.1046,-0.4494
34.3695,-0.017,-0.0976,-0.4547
34.3895,-0.0141,-0.0903,-0.4598
34.4105,-0.0109,-0.0826,-0.4646
34.4305,-0.0072,-0.0749,-0.469
34.4505,-0.003,-0.0669,-0.4725
34.4705,0.0015,-0.0586,-0.4752
34.4905,0.0067,-0.0501,-0.4776
34.5105,0.0124,-0.0414,-0.4793
34.5305,0.0187,-0.0325,-0.4807
34.5495,0.0256,-0.0232,-0.4815
34.5695,0.033,-0.0137,-0.4817
34.5895,0.0408,-0.0039,-0.4812
34.6105,0.0489,0.0062,-0.4796
34.6305,0.0575,0.0166,-0.478
34.6505,0.0664,0.0273,-0.4755
34.6695,0.0753,0.0383,-0.473
34.6895,0.0844,0.0497,-0.4701
34.7095,0.0938,0.0616,-0.4675
34.7305,0.1031,0.0737,-0.4648
34.7505,0.1124,0.086,-0.4622
34.7705,0.1215,0.0984,-0.4593
34.7906,0.1306,0.1109,-0.4564
34.8106,0.1397,0.1233,-0.4533
34.8306,0.1482,0.1354,-0.45
34.8506,0.1563,0.1474,-0.4472
34.8696,0.1641,0.1589,-0.4447
34.8896,0.1713,0.1697,-0.4426
34.9096,0.1779,0.1803,-0.4408
34.9296,0.1838,0.19,-0.4393
34.9496,0.189,0.1992,-0.4378
34.9696,0.1939,0.2075,-0.4367
34.9896,0.1981,0.2149,-0.4354
35.0096,0.2017,0.2213,-0.4346
35.0296,0.2044,0.2266,-0.4339
35.0496,0.2061,0.2309,-0.4335
35.0696,0.2068,0.2345,-0.4332
35.0906,0.2068,0.2373,-0.4335
35.1076,0.206,0.2398,-0.4341
35.1376,0.2046,0.2416,-0.4349
35.1576,0.2027,0.2432,-0.436
35.1776,0.2006,0.2444,-0.4375
35.1976,0.1979,0.2455,-0.4394
35.2176,0.195,0.2464,-0.4418
35.2376,0.1919,0.2475,-0.4459
35.2576,0.1889,0.2487,-0.4513
35.2776,0.186,0.2499,-0.4573
35.2916,0.1828,0.2508,-0.4637
35.3116,0.1794,0.2515,-0.4703
35.3316,0.1758,0.2522,-0.4774
35.3516,0.1719,0.2529,-0.4848
35.3716,0.1676,0.2537,-0.492
35.3916,0.1632,0.2545,-0.4988
35.4116,0.1588,0.2552,-0.5049
35.4316,0.1541,0.2558,-0.5106
35.4516,0.149,0.2561,-0.5162
35.4716,0.1436,0.2561,-0.5211
35.4916,0.1384,0.2558,-0.5254
35.5116,0.1333,0.255,-0.5286
35.5316,0.128,0.2539,-0.5317
35.5516,0.1231,0.2517,-0.5348
35.5716,0.1185,0.2492,-0.5371
35.5916,0.1144,0.2464,-0.538
35.6116,0.1106,0.2431,-0.538
35.6316,0.1073,0.2388,-0.5379
35.6516,0.1046,0.2341,-0.5373
35.6716,0.1022,0.2288,-0.5366
35.6916,0.0996,0.2235,-0.536
35.7116,0.0969,0.2182,-0.5354
35.7316,0.0942,0.2128,-0.535
35.7516,0.0915,0.2073,-0.5348
35.7716,0.0889,0.202,-0.5349
35.7916,0.0862,0.1972,-0.5351
35.8116,0.0833,0.1926,-0.5352
35.8316,0.0804,0.1886,-0.5352
35.8516,0.0773,0.1851,-0.5351
35.8716,0.0744,0.1822,-0.5345
35.8916,0.0717,0.1795,-0.5334
35.9116,0.069,0.177,-0.5323
35.9316,0.0661,0.1748,-0.5312
35.9516,0.0631,0.1732,-0.5294
35.9716,0.0602,0.1722,-0.5273
35.9916,0.0574,0.1717,-0.5249
36.0116,0.0544,0.1718,-0.5222
36.0316,0.0513,0.1721,-0.5197
36.0516,0.0481,0.1726,-0.5175
36.0716,0.0455,0.1732,-0.5157
36.0916,0.0432,0.1738,-0.5142
36.1186,0.0408,0.1746,-0.5129
36.1286,0.0387,0.1753,-0.5122
36.1586,0.037,0.1762,-0.5114
36.1786,0.0353,0.1767,-0.5105
36.1886,0.0337,0.1772,-0.5093
36.2086,0.0324,0.1772,-0.508
36.2386,0.0307,0.177,-0.5065
36.2586,0.0291,0.1764,-0.5046
36.2786,0.0276,0.1753,-0.502
36.2896,0.0264,0.1739,-0.4988
36.3096,0.0253,0.1721,-0.4951
36.3296,0.0246,0.1701,-0.491
36.3496,0.0238,0.1677,-0.4868
36.3696,0.0229,0.1648,-0.4829
36.3896,0.0218,0.1618,-0.4792
36.4096,0.0212,0.159,-0.4756
36.4296,0.0208,0.1564,-0.4718
36.4496,0.0206,0.1539,-0.4685
36.4696,0.0204,0.1519,-0.4657
36.4896,0.0203,0.15,-0.4637
36.5096,0.0202,0.1488,-0.4626
36.5296,0.0204,0.1482,-0.4625
36.5496,0.0202,0.1482,-0.4634
36.5696,0.0196,0.1485,-0.4655
36.5896,0.0189,0.149,-0.4684
36.6096,0.0178,0.15,-0.4724
36.6296,0.0163,0.1509,-0.4774
36.6496,0.0146,0.1515,-0.4831
36.6696,0.0126,0.1521,-0.4893
36.6896,0.0109,0.1527,-0.4957
36.7096,0.0092,0.153,-0.5025
36.7296,0.007,0.1533,-0.5096
36.7496,0.005,0.1533,-0.5172
36.7696,0.0032,0.1534,-0.5251
36.7896,0.0016,0.1535,-0.5333
36.8096,0.0001,0.1536,-0.5416
36.8296,-0.0012,0.1534,-0.55
36.8496,-0.002,0.1532,-0.5583
36.8696,-0.0023,0.1528,-0.5665
36.8896,-0.0022,0.1524,-0.5743
36.9096,-0.0018,0.152,-0.5818
36.9296,-0.0016,0.1517,-0.5889
36.9496,-0.0013,0.1513,-0.5956
36.9696,-0.0008,0.151,-0.602
36.9896,-0.0003,0.1508,-0.6081
37.0096,0,0.1504,-0.6138
37.0296,0.0002,0.1499,-0.6194
37.0496,0.0001,0.1494,-0.6248
37.0696,-0.0002,0.1486,-0.6299
37.0896,-0.0004,0.1476,-0.6351
37.1166,-0.0006,0.1465,-0.6401
37.1366,-0.0006,0.1452,-0.6448
37.1566,-0.0006,0.1437,-0.6494
37.1766,-0.0008,0.1423,-0.6534
37.1966,-0.001,0.1412,-0.6571
37.2166,-0.0012,0.1405,-0.6606
37.2366,-0.0015,0.1399,-0.6638
37.2566,-0.0019,0.1394,-0.6667
37.2766,-0.0023,0.1395,-0.6698
37.2906,-0.0028,0.1398,-0.6734
37.3106,-0.0031,0.1408,-0.6772
37.3306,-0.0033,0.1426,-0.6813
37.3506,-0.0032,0.1448,-0.6857
37.3706,-0.003,0.1471,-0.6905
37.3906,-0.0024,0.1497,-0.6955
37.4106,-0.0016,0.1522,-0.7005
37.4306,-0.0007,0.1545,-0.7054
37.4506,0.0005,0.1565,-0.7105
37.4706,0.0016,0.1583,-0.7154
37.4906,0.0028,0.16,-0.7201
37.5106,0.0039,0.1615,-0.7247
37.5306,0.0045,0.1626,-0.7293
37.5506,0.005,0.1639,-0.7337
37.5706,0.0054,0.1647,-0.7376
37.5906,0.0054,0.1654,-0.7414
37.6106,0.0053,0.1661,-0.7448
37.6306,0.0047,0.1665,-0.7483
37.6506,0.0038,0.1665,-0.7516
37.6706,0.0025,0.1663,-0.7549
37.6906,0.0007,0.166,-0.7579
37.7106,-0.0014,0.1656,-0.7606
37.7306,-0.004,0.1653,-0.7631
37.7506,-0.0068,0.1651,-0.7654
37.7706,-0.0099,0.165,-0.7675
37.7906,-0.0133,0.1651,-0.7691
37.8106,-0.0168,0.1652,-0.7704
37.8306,-0.0206,0.1652,-0.7717
37.8506,-0.0246,0.1651,-0.7726
37.8706,-0.0287,0.165,-0.7735
37.8906,-0.0326,0.1648,-0.7741
37.9106,-0.0364,0.1644,-0.7744
37.9306,-0.04,0.1639,-0.7745
37.9506,-0.0434,0.1631,-0.7746
37.9706,-0.0468,0.1618,-0.7747
37.9906,-0.0501,0.1603,-0.7746
38.0106,-0.0533,0.1586,-0.7744
38.0306,-0.0561,0.1568,-0.7741
38.0506,-0.0586,0.1548,-0.7736
38.0706,-0.0607,0.1526,-0.773
38.0906,-0.0623,0.1504,-0.7724
38.1156,-0.0632,0.1483,-0.7716
38.1356,-0.0636,0.1461,-0.7711
38.1556,-0.0631,0.1439,-0.7706
38.1756,-0.0621,0.1417,-0.7699
38.1956,-0.0603,0.1398,-0.7694
38.2156,-0.0583,0.1381,-0.7691
38.2356,-0.056,0.1366,-0.769
38.2556,-0.0534,0.1352,-0.7689
38.2706,-0.0506,0.1342,-0.7689
38.2956,-0.0476,0.1332,-0.7689
38.3156,-0.0446,0.1325,-0.7691
38.3356,-0.0415,0.1319,-0.7693
38.3556,-0.0387,0.1316,-0.7697
38.3756,-0.0361,0.1314,-0.7703
