t,x (m),y (m),z (m) 
12.6871,-0.0869,-0.0337,-0.0986
12.7071,-0.0869,-0.0337,-0.0986
12.7271,-0.0869,-0.0337,-0.0986
12.7471,-0.0869,-0.0337,-0.0986
12.7671,-0.0869,-0.0337,-0.0986
12.7871,-0.0869,-0.0337,-0.0986
12.8071,-0.0869,-0.0337,-0.0986
12.8271,-0.0869,-0.0337,-0.0986
12.8471,-0.0869,-0.0337,-0.0986
12.8671,-0.0869,-0.0337,-0.0986
12.8871,-0.0869,-0.0337,-0.0986
12.9071,-0.0869,-0.0337,-0.0986
12.9271,-0.0869,-0.0337,-0.0986
12.9471,-0.0869,-0.0337,-0.0986
12.9671,-0.0869,-0.0337,-0.0986
12.9871,-0.0869,-0.0337,-0.0986
13.0071,-0.0869,-0.0337,-0.0986
13.0271,-0.0869,-0.0337,-0.0986
13.0471,-0.0869,-0.0337,-0.0986
13.0671,-0.0869,-0.0337,-0.0986
13.0871,-0.0869,-0.0337,-0.0986
13.1071,-0.0869,-0.0337,-0.0986
13.1261,-0.0869,-0.0337,-0.0986
13.1471,-0.0869,-0.0337,-0.0986
13.1671,-0.0869,-0.0337,-0.0986
13.1871,-0.0869,-0.0337,-0.0986
13.2071,-0.0869,-0.0337,-0.0986
13.2271,-0.0869,-0.0337,-0.0986
13.2471,-0.0869,-0.0337,-0.0986
13.2661,-0.0654,-0.0749,-0.2102
13.2871,-0.0666,-0.074,-0.216
13.3071,-0.0683,-0.0721,-0.2218
13.3271,-0.0703,-0.0701,-0.2277
13.3471,-0.0723,-0.0675,-0.234
13.3671,-0.0743,-0.0649,-0.2404
13.3871,-0.0762,-0.0624,-0.2472
13.4071,-0.0781,-0.0599,-0.2544
13.4271,-0.0799,-0.0578,-0.2622
13.4471,-0.0822,-0.0557,-0.2711
13.4671,-0.0847,-0.0543,-0.2812
13.4871,-0.0872,-0.0534,-0.2922
13.5071,-0.0898,-0.0528,-0.3033
13.5271,-0.0923,-0.0524,-0.3146
13.5471,-0.0947,-0.0524,-0.3265
13.5671,-0.0969,-0.0529,-0.3382
13.5871,-0.0982,-0.0538,-0.3499
13.6071,-0.0991,-0.0551,-0.3614
13.6271,-0.0995,-0.0568,-0.3729
13.6471,-0.0994,-0.059,-0.3845
13.6671,-0.0986,-0.0616,-0.3961
13.6871,-0.0974,-0.0642,-0.4074
13.7071,-0.096,-0.0664,-0.4182
13.7271,-0.0947,-0.0682,-0.4283
13.7471,-0.0933,-0.0692,-0.438
13.7671,-0.092,-0.0697,-0.4472
13.7871,-0.0908,-0.0696,-0.456
13.8071,-0.09,-0.0688,-0.4648
13.8271,-0.0897,-0.0672,-0.4726
13.8471,-0.0899,-0.065,-0.4798
13.8671,-0.0902,-0.0624,-0.487
13.8871,-0.0908,-0.0596,-0.4939
13.9071,-0.0917,-0.0565,-0.5007
13.9271,-0.0928,-0.0533,-0.5073
13.9471,-0.094,-0.0503,-0.5134
13.9671,-0.0952,-0.0474,-0.5194
13.9871,-0.0964,-0.0446,-0.5252
14.0071,-0.0976,-0.042,-0.5306
14.0271,-0.0988,-0.0394,-0.5354
14.0471,-0.0998,-0.0372,-0.54
14.0671,-0.1008,-0.0351,-0.544
14.0871,-0.1016,-0.0332,-0.5476
14.1071,-0.1024,-0.0311,-0.551
14.1271,-0.103,-0.0294,-0.5542
14.1471,-0.1034,-0.0275,-0.5571
14.1671,-0.1035,-0.0258,-0.56
14.1871,-0.1035,-0.0241,-0.5624
14.2061,-0.1032,-0.0226,-0.5647
14.2271,-0.1027,-0.021,-0.5668
14.2471,-0.1021,-0.0195,-0.5688
14.2661,-0.1015,-0.0182,-0.5703
14.2861,-0.1008,-0.0167,-0.5714
14.3061,-0.1004,-0.0153,-0.572
14.3271,-0.1001,-0.014,-0.572
14.3471,-0.0999,-0.0124,-0.5716
14.3671,-0.0999,-0.011,-0.5712
14.3871,-0.1001,-0.0094,-0.5706
14.4071,-0.1007,-0.0076,-0.5699
14.4271,-0.1014,-0.0056,-0.5693
14.4471,-0.1023,-0.0035,-0.5687
14.4671,-0.1036,-0.0013,-0.5683
14.4871,-0.105,0.001,-0.5681
14.5031,-0.1066,0.0032,-0.5681
14.5231,-0.1082,0.0055,-0.5681
14.5431,-0.11,0.0076,-0.5684
14.5631,-0.1121,0.0098,-0.5687
14.5831,-0.1143,0.012,-0.5691
14.6031,-0.1164,0.014,-0.5695
14.6231,-0.1184,0.016,-0.5697
14.6431,-0.1203,0.0179,-0.5699
14.6631,-0.1221,0.0194,-0.5703
14.6871,-0.1235,0.0207,-0.5708
14.7031,-0.1247,0.0218,-0.5713
14.7281,-0.1256,0.0225,-0.572
14.7481,-0.1262,0.023,-0.573
14.7681,-0.1264,0.0234,-0.5742
14.7881,-0.1264,0.0236,-0.5754
14.8081,-0.126,0.0239,-0.5767
14.8281,-0.1255,0.0243,-0.5778
14.8481,-0.1248,0.0249,-0.5787
14.8631,-0.124,0.0259,-0.5792
14.8881,-0.1229,0.027,-0.5795
14.9121,-0.1217,0.0283,-0.5794
14.9321,-0.1206,0.0299,-0.5792
14.9521,-0.1193,0.0316,-0.5787
14.9721,-0.1183,0.0336,-0.5781
14.9921,-0.1172,0.0356,-0.5774
15.0061,-0.116,0.0376,-0.5767
15.0271,-0.115,0.0397,-0.5758
15.0471,-0.1139,0.0416,-0.5748
15.0671,-0.113,0.0437,-0.5739
15.0871,-0.1121,0.0458,-0.5728
15.1071,-0.1112,0.0479,-0.5717
15.1271,-0.1104,0.05,-0.5706
15.1451,-0.1097,0.0522,-0.5694
15.1651,-0.1087,0.0543,-0.5682
15.1851,-0.1077,0.0565,-0.5671
15.2051,-0.1068,0.0587,-0.5662
15.2241,-0.1059,0.061,-0.5654
15.2451,-0.1048,0.0632,-0.5647
15.2651,-0.1037,0.0654,-0.5643
15.2851,-0.1026,0.0675,-0.564
15.3051,-0.1017,0.0694,-0.5638
15.3241,-0.1007,0.0712,-0.5637
15.3451,-0.0997,0.0729,-0.5635
15.3651,-0.0987,0.0745,-0.5634
15.3851,-0.0976,0.0758,-0.5634
15.4051,-0.0965,0.0771,-0.5635
15.4241,-0.0955,0.0785,-0.5635
15.4451,-0.0945,0.0797,-0.5635
15.4651,-0.0932,0.081,-0.5632
15.4851,-0.0918,0.0824,-0.5629
15.5031,-0.0901,0.0837,-0.5629
15.5231,-0.0885,0.0852,-0.5625
15.5431,-0.0867,0.0868,-0.5621
15.5631,-0.085,0.0885,-0.5618
15.5831,-0.0831,0.0903,-0.5615
15.6031,-0.0815,0.0919,-0.5615
15.6231,-0.08,0.0936,-0.5616
15.6432,-0.0786,0.0951,-0.562
15.6632,-0.0775,0.0966,-0.5623
15.6882,-0.0764,0.098,-0.5626
15.7072,-0.0755,0.0992,-0.563
15.7282,-0.0743,0.1003,-0.5632
15.7482,-0.0732,0.1016,-0.5633
15.7682,-0.0719,0.1027,-0.5635
15.7882,-0.0703,0.1039,-0.5637
15.8072,-0.0684,0.1052,-0.5639
15.8282,-0.066,0.1064,-0.564
15.8482,-0.0633,0.1077,-0.5641
15.8682,-0.0602,0.1087,-0.5642
15.8882,-0.0571,0.1099,-0.5641
15.9072,-0.0536,0.111,-0.564
15.9282,-0.0501,0.1121,-0.5638
15.9482,-0.0465,0.1134,-0.5635
15.9682,-0.0433,0.1146,-0.563
15.9882,-0.0404,0.1159,-0.562
16.0072,-0.0382,0.117,-0.5607
16.0272,-0.0365,0.1181,-0.5591
16.0482,-0.0355,0.1192,-0.5568
16.0682,-0.0351,0.12,-0.5543
16.0882,-0.0355,0.1209,-0.5512
16.1072,-0.0364,0.1218,-0.548
16.1282,-0.0377,0.1227,-0.5446
16.1482,-0.0395,0.1237,-0.5411
16.1682,-0.0415,0.1246,-0.5374
16.1882,-0.0437,0.1256,-0.5338
16.2072,-0.046,0.1268,-0.5311
16.2282,-0.0482,0.128,-0.5284
16.2482,-0.0504,0.1292,-0.5257
16.2682,-0.0521,0.1305,-0.5238
16.2882,-0.0535,0.1317,-0.5219
16.3072,-0.0547,0.1329,-0.521
16.3282,-0.0557,0.1343,-0.5205
16.3482,-0.0566,0.1358,-0.5204
16.3682,-0.0574,0.1372,-0.521
16.3882,-0.0579,0.1387,-0.5218
16.4072,-0.0583,0.1402,-0.5233
16.4282,-0.0583,0.1416,-0.525
16.4482,-0.0582,0.1429,-0.527
16.4672,-0.0578,0.1438,-0.529
16.4882,-0.057,0.1444,-0.5306
16.5042,-0.0559,0.1446,-0.5319
16.5262,-0.0544,0.1444,-0.533
16.5462,-0.0524,0.1436,-0.5334
16.5662,-0.05,0.1423,-0.5338
16.5862,-0.0473,0.1408,-0.5347
16.6062,-0.045,0.1393,-0.5358
16.6262,-0.0427,0.1375,-0.5373
16.6462,-0.0404,0.1355,-0.5392
16.6702,-0.0384,0.1337,-0.5414
16.6902,-0.0367,0.1319,-0.5438
16.7102,-0.0352,0.1299,-0.5464
16.7302,-0.0339,0.1277,-0.5489
16.7502,-0.0326,0.1253,-0.5511
16.7702,-0.0314,0.1226,-0.553
16.7902,-0.0302,0.1197,-0.5544
16.8102,-0.0291,0.1168,-0.5553
16.8302,-0.0282,0.1139,-0.5558
16.8502,-0.0276,0.1113,-0.5558
16.8702,-0.0272,0.109,-0.5555
16.8902,-0.0273,0.1072,-0.5548
16.9102,-0.0276,0.1059,-0.5538
16.9302,-0.028,0.1048,-0.5526
16.9502,-0.0286,0.1042,-0.5514
16.9702,-0.0291,0.1041,-0.5503
16.9902,-0.0297,0.1041,-0.5492
17.0102,-0.0303,0.1047,-0.5483
17.0302,-0.0309,0.1054,-0.5475
17.0502,-0.0312,0.1064,-0.547
17.0702,-0.0316,0.1076,-0.5466
17.0902,-0.0316,0.1089,-0.5465
17.1102,-0.0315,0.1104,-0.5466
17.1302,-0.0314,0.1119,-0.5468
17.1502,-0.0311,0.1133,-0.5471
17.1702,-0.0307,0.1147,-0.5469
17.1902,-0.0302,0.1161,-0.5467
17.2102,-0.0292,0.1173,-0.5463
17.2302,-0.0283,0.1188,-0.5458
17.2502,-0.027,0.1201,-0.5452
17.2702,-0.0257,0.1214,-0.5443
17.2902,-0.0242,0.1226,-0.5435
17.3102,-0.0227,0.124,-0.5426
17.3302,-0.0211,0.125,-0.5416
17.3502,-0.0195,0.1264,-0.5407
17.3702,-0.0179,0.1276,-0.5396
17.3902,-0.0163,0.129,-0.5385
17.4102,-0.0147,0.1303,-0.5374
17.4302,-0.0128,0.1317,-0.5363
17.4502,-0.0111,0.1331,-0.5353
17.4702,-0.0094,0.1345,-0.5343
17.4902,-0.0077,0.1359,-0.5334
17.5102,-0.006,0.1372,-0.5327
17.5302,-0.0044,0.1384,-0.5321
17.5502,-0.0029,0.1395,-0.5317
17.5702,-0.0017,0.1404,-0.5312
17.5902,-0.0006,0.141,-0.5309
17.6102,-0.0001,0.1413,-0.5309
17.6302,-0.0004,0.1414,-0.5313
17.6502,-0.002,0.1412,-0.5317
17.6702,-0.0049,0.1403,-0.5328
17.6902,-0.0091,0.1382,-0.5339
17.7102,-0.0149,0.1345,-0.5353
17.7302,-0.0222,0.1291,-0.5373
17.7502,-0.0304,0.1213,-0.5391
17.7702,-0.0385,0.1099,-0.5409
17.7902,-0.0465,0.0957,-0.5433
17.8102,-0.0529,0.0784,-0.545
17.8302,-0.056,0.0589,-0.5451
17.8502,-0.055,0.0397,-0.5442
17.8702,-0.0494,0.0209,-0.5424
17.8902,-0.0382,0.0034,-0.54
17.9102,-0.0219,-0.0099,-0.5359
17.9302,-0.002,-0.017,-0.53
17.9502,0.0184,-0.0163,-0.5221
17.9702,0.0343,-0.0092,-0.5116
17.9902,0.0447,-0.0002,-0.5034
18.0102,0.0485,0.0074,-0.4994
18.0302,0.0454,0.0129,-0.4923
18.0502,0.0349,0.0133,-0.4858
18.0702,0.019,0.0069,-0.4784
18.0902,0.0005,-0.0073,-0.466
18.1102,0.0005,-0.0073,-0.466
18.1302,0.0005,-0.0073,-0.466
18.1502,0.0005,-0.0073,-0.466
18.1702,0.0005,-0.0073,-0.466
18.1902,0.0005,-0.0073,-0.466
18.2102,0.0005,-0.0073,-0.466
18.2302,0.0005,-0.0073,-0.466
18.2502,0.0005,-0.0073,-0.466
18.2702,0.0005,-0.0073,-0.466
18.2902,0.0005,-0.0073,-0.466
18.3102,0.0005,-0.0073,-0.466
18.3302,0.0005,-0.0073,-0.466
18.3502,0.0005,-0.0073,-0.466
18.3702,0.0005,-0.0073,-0.466
18.3902,0.0005,-0.0073,-0.466
18.4102,0.0005,-0.0073,-0.466
18.4302,0.0005,-0.0073,-0.466
18.4502,0.0005,-0.0073,-0.466
18.4702,0.0005,-0.0073,-0.466
18.4902,0.0005,-0.0073,-0.466
18.5132,0.0005,-0.0073,-0.466
18.5332,0.0005,-0.0073,-0.466
18.5532,0.0005,-0.0073,-0.466
18.5732,0.0005,-0.0073,-0.466
18.5932,0.0005,-0.0073,-0.466
18.6132,0.0005,-0.0073,-0.466
18.6332,0.0005,-0.0073,-0.466
18.6532,0.0005,-0.0073,-0.466
18.6732,0.0005,-0.0073,-0.466
18.6932,0.0005,-0.0073,-0.466
18.7132,0.0005,-0.0073,-0.466
18.7332,0.0005,-0.0073,-0.466
18.7532,0.0005,-0.0073,-0.466
18.7732,0.0005,-0.0073,-0.466
18.7932,0.0005,-0.0073,-0.466
18.8132,0.0005,-0.0073,-0.466
18.8332,0.0005,-0.0073,-0.466
18.8532,0.0005,-0.0073,-0.466
18.8732,0.0005,-0.0073,-0.466
18.8932,0.0005,-0.0073,-0.466
18.9132,0.0005,-0.0073,-0.466
18.9332,0.0005,-0.0073,-0.466
18.9532,0.0005,-0.0073,-0.466
18.9732,0.0005,-0.0073,-0.466
18.9932,0.0005,-0.0073,-0.466
19.0132,0.0005,-0.0073,-0.466
19.0332,0.0005,-0.0073,-0.466
19.0532,0.0005,-0.0073,-0.466
19.0732,0.0005,-0.0073,-0.466
19.0932,0.0005,-0.0073,-0.466
19.1132,0.0005,-0.0073,-0.466
19.1332,0.7,-0.1178,-0.7038
19.1532,0.7172,-0.0997,-0.7157
19.1732,0.7172,-0.0997,-0.7157
19.1932,0.7172,-0.0997,-0.7157
19.2132,0.7172,-0.0997,-0.7157
19.2332,0.7172,-0.0997,-0.7157
19.2532,0.7172,-0.0997,-0.7157
19.2732,0.7172,-0.0997,-0.7157
19.2932,0.7172,-0.0997,-0.7157
19.3132,0.7172,-0.0997,-0.7157
19.3332,0.7172,-0.0997,-0.7157
19.3532,0.7172,-0.0997,-0.7157
19.3732,0.7172,-0.0997,-0.7157
19.3932,0.7172,-0.0997,-0.7157
19.4132,0.7172,-0.0997,-0.7157
19.4332,0.7172,-0.0997,-0.7157
19.4532,0.7172,-0.0997,-0.7157
19.4732,0.7172,-0.0997,-0.7157
19.4842,0.7172,-0.0997,-0.7157
19.5042,0.7172,-0.0997,-0.7157
19.5342,0.7172,-0.0997,-0.7157
19.5442,0.7172,-0.0997,-0.7157
19.5642,0.7172,-0.0997,-0.7157
19.5842,0.7172,-0.0997,-0.7157
19.6042,0.7172,-0.0997,-0.7157
19.6342,0.7172,-0.0997,-0.7157
19.6442,0.7172,-0.0997,-0.7157
19.6642,0.7172,-0.0997,-0.7157
19.6892,0.7172,-0.0997,-0.7157
19.7092,0.7172,-0.0997,-0.7157
19.7292,0.7172,-0.0997,-0.7157
19.7492,0.7172,-0.0997,-0.7157
19.7692,0.7172,-0.0997,-0.7157
19.7892,0.7172,-0.0997,-0.7157
19.8092,0.7172,-0.0997,-0.7157
19.8282,0.7172,-0.0997,-0.7157
19.8482,0.7172,-0.0997,-0.7157
19.8682,0.7172,-0.0997,-0.7157
19.8892,0.7172,-0.0997,-0.7157
19.9092,0.7172,-0.0997,-0.7157
19.9292,0.7172,-0.0997,-0.7157
19.9492,0.7172,-0.0997,-0.7157
19.9692,0.7172,-0.0997,-0.7157
19.9892,0.7172,-0.0997,-0.7157
20.0082,0.7172,-0.0997,-0.7157
20.0292,0.7172,-0.0997,-0.7157
20.0492,0.7172,-0.0997,-0.7157
20.0692,0.7172,-0.0997,-0.7157
20.0892,0.7172,-0.0997,-0.7157
20.1092,0.7172,-0.0997,-0.7157
20.1292,0.7172,-0.0997,-0.7157
20.1492,0.7172,-0.0997,-0.7157
20.1692,0.7172,-0.0997,-0.7157
20.1892,0.4767,-0.2083,-0.7402
20.2092,0.4635,-0.2002,-0.7383
20.2292,0.4635,-0.2002,-0.7383
20.2492,0.4635,-0.2002,-0.7383
20.2692,0.4635,-0.2002,-0.7383
20.2892,0.4635,-0.2002,-0.7383
20.3092,0.4635,-0.2002,-0.7383
20.3292,0.4635,-0.2002,-0.7383
20.3492,0.4635,-0.2002,-0.7383
20.3692,0.4635,-0.2002,-0.7383
20.3892,0.4635,-0.2002,-0.7383
20.4082,0.4635,-0.2002,-0.7383
20.4282,0.4635,-0.2002,-0.7383
20.4482,0.4635,-0.2002,-0.7383
20.4682,0.4635,-0.2002,-0.7383
20.4882,0.4635,-0.2002,-0.7383
20.5092,0.4635,-0.2002,-0.7383
20.5292,0.4635,-0.2002,-0.7383
20.5492,0.4635,-0.2002,-0.7383
20.5692,0.4635,-0.2002,-0.7383
20.5892,0.4635,-0.2002,-0.7383
20.6082,0.4635,-0.2002,-0.7383
20.6282,0.4635,-0.2002,-0.7383
20.6482,0.4635,-0.2002,-0.7383
20.6682,0.4635,-0.2002,-0.7383
20.6882,0.4635,-0.2002,-0.7383
20.7082,0.4635,-0.2002,-0.7383
20.7282,0.4635,-0.2002,-0.7383
20.7482,0.4635,-0.2002,-0.7383
20.7682,0.4635,-0.2002,-0.7383
20.7882,0.4635,-0.2002,-0.7383
20.8082,0.4635,-0.2002,-0.7383
20.8292,0.4635,-0.2002,-0.7383
20.8492,0.4635,-0.2002,-0.7383
20.8692,0.4635,-0.2002,-0.7383
20.8892,0.4635,-0.2002,-0.7383
20.9092,0.4635,-0.2002,-0.7383
20.9292,0.4635,-0.2002,-0.7383
20.9492,0.4635,-0.2002,-0.7383
20.9692,0.4635,-0.2002,-0.7383
20.9892,0.4635,-0.2002,-0.7383
21.0082,0.4635,-0.2002,-0.7383
21.0292,0.4635,-0.2002,-0.7383
21.0492,0.4635,-0.2002,-0.7383
21.0692,0.4635,-0.2002,-0.7383
21.0892,0.4635,-0.2002,-0.7383
21.1092,0.4635,-0.2002,-0.7383
21.1292,0.4635,-0.2002,-0.7383
21.1493,0.4635,-0.2002,-0.7383
21.1693,0.4635,-0.2002,-0.7383
21.1893,0.4635,-0.2002,-0.7383
21.2083,0.4635,-0.2002,-0.7383
21.2292,0.4635,-0.2002,-0.7383
21.2493,0.5023,-0.0472,-0.6318
21.2693,0.4786,-0.0406,-0.627
21.2893,0.4526,-0.0383,-0.6214
21.3083,0.4256,-0.0408,-0.6153
21.3283,0.3994,-0.0478,-0.6086
21.3483,0.375,-0.0592,-0.6016
21.3683,0.3534,-0.074,-0.5946
21.3883,0.3352,-0.0911,-0.5878
21.4083,0.3204,-0.1096,-0.5812
21.4293,0.3094,-0.1284,-0.5748
21.4493,0.302,-0.1461,-0.569
21.4683,0.2976,-0.1629,-0.5634
21.4883,0.2959,-0.178,-0.5584
21.5113,0.2963,-0.1909,-0.5539
21.5313,0.2986,-0.2016,-0.5496
21.5513,0.3026,-0.2097,-0.5457
21.5713,0.308,-0.2147,-0.5424
21.5913,0.3142,-0.2163,-0.5393
21.6113,0.3207,-0.2143,-0.5366
21.6313,0.3269,-0.2083,-0.5338
21.6513,0.3316,-0.1985,-0.5311
21.6713,0.3341,-0.1851,-0.5281
21.6913,0.3334,-0.1688,-0.5244
21.7113,0.3291,-0.1506,-0.52
21.7313,0.3207,-0.1315,-0.5149
21.7513,0.3087,-0.1127,-0.5093
21.7713,0.2929,-0.0954,-0.5029
21.7913,0.2929,-0.0954,-0.5029
21.8113,0.2635,-0.0671,-0.4944
21.8313,0.2572,-0.057,-0.493
21.8513,0.2498,-0.0442,-0.4908
21.8713,0.245,-0.0331,-0.4889
21.8913,0.2382,-0.0206,-0.4856
21.9113,0.2329,-0.0082,-0.4834
21.9313,0.2305,0.0032,-0.4826
21.9513,0.2275,0.0169,-0.4818
21.9713,0.2256,0.0294,-0.4816
21.9913,0.223,0.0438,-0.4814
22.0113,0.2192,0.0557,-0.4797
22.0313,0.2156,0.0682,-0.4787
22.0513,0.211,0.0793,-0.4765
22.0713,0.206,0.0895,-0.4739
22.0913,0.2006,0.0993,-0.4713
22.1113,0.1956,0.1071,-0.4677
22.1313,0.1888,0.115,-0.4643
22.1513,0.1839,0.1212,-0.4603
22.1713,0.1774,0.1266,-0.4559
22.1913,0.1717,0.1305,-0.4516
22.2113,0.1657,0.134,-0.4461
22.2313,0.1596,0.1359,-0.4409
22.2513,0.1545,0.1369,-0.435
22.2713,0.1486,0.1372,-0.4291
22.2913,0.1466,0.1395,-0.4254
22.3113,0.145,0.142,-0.4235
22.3313,0.1466,0.1452,-0.4223
22.3513,0.149,0.1498,-0.4257
22.3713,0.1512,0.1528,-0.4296
22.3913,0.1531,0.1582,-0.432
22.4113,0.1548,0.1639,-0.4375
22.4313,0.1543,0.1677,-0.4414
22.4513,0.1546,0.1741,-0.4454
22.4713,0.1536,0.177,-0.4509
22.4913,0.1532,0.1821,-0.4544
22.5113,0.1524,0.1858,-0.4589
22.5313,0.1511,0.1898,-0.4632
22.5513,0.1493,0.194,-0.4662
22.5713,0.1464,0.1972,-0.4699
22.5913,0.1436,0.2016,-0.4718
22.6113,0.1398,0.2037,-0.4733
22.6313,0.1364,0.2072,-0.4738
22.6513,0.1326,0.2087,-0.4735
22.6713,0.1286,0.2103,-0.4723
22.6913,0.1242,0.2114,-0.4699
22.7113,0.1187,0.2112,-0.4668
22.7313,0.1132,0.2116,-0.4633
22.7513,0.1067,0.2104,-0.4597
22.7713,0.1009,0.2101,-0.4555
22.7913,0.0945,0.2084,-0.4508
22.8113,0.0884,0.2071,-0.4456
22.8313,0.0821,0.2051,-0.4408
22.8513,0.0762,0.2028,-0.4363
22.8713,0.071,0.2009,-0.4324
22.8913,0.0658,0.198,-0.4301
22.9113,0.0613,0.1957,-0.429
22.9313,0.057,0.1923,-0.4279
22.9513,0.0531,0.1893,-0.428
22.9713,0.0493,0.1856,-0.4283
22.9913,0.0457,0.1818,-0.4286
23.0113,0.0421,0.178,-0.4291
23.0313,0.0386,0.1741,-0.4294
23.0513,0.0354,0.1704,-0.4296
23.0713,0.0325,0.1665,-0.4297
23.0913,0.0303,0.1631,-0.4297
23.1113,0.0286,0.1592,-0.43
23.1313,0.0279,0.1556,-0.4301
23.1513,0.0274,0.152,-0.4294
23.1713,0.0276,0.1482,-0.4276
23.1913,0.0281,0.1445,-0.4251
23.2113,0.0288,0.1407,-0.4224
23.2313,0.0297,0.1372,-0.4191
23.2513,0.0305,0.1337,-0.4152
23.2713,0.0313,0.1308,-0.4109
23.2913,0.0324,0.1278,-0.4069
23.3113,0.033,0.1255,-0.4019
23.3313,0.0333,0.1237,-0.3967
23.3513,0.0332,0.1221,-0.3921
23.3713,0.0325,0.1208,-0.3885
23.3913,0.0314,0.1195,-0.3847
23.4113,0.03,0.1187,-0.3816
23.4313,0.0283,0.118,-0.3789
23.4513,0.0264,0.1178,-0.3764
23.4713,0.0244,0.1174,-0.3743
23.4913,0.0223,0.1176,-0.3728
23.5133,0.0203,0.1181,-0.372
23.5333,0.0181,0.1188,-0.3715
23.5533,0.016,0.1195,-0.3719
23.5733,0.0139,0.1203,-0.3726
23.5933,0.0119,0.1209,-0.3743
23.6133,0.0097,0.1213,-0.3765
23.6333,0.0075,0.1218,-0.3791
23.6533,0.0056,0.1221,-0.3818
23.6733,0.0036,0.1224,-0.3846
23.6933,0.0016,0.1225,-0.3876
23.7133,-0.0001,0.1224,-0.3905
23.7333,-0.0018,0.122,-0.3933
23.7533,-0.0036,0.1214,-0.396
23.7733,-0.0053,0.1208,-0.3986
23.7933,-0.0072,0.1197,-0.4012
23.8133,-0.0091,0.1183,-0.4033
23.8333,-0.0111,0.1166,-0.405
23.8533,-0.0131,0.1148,-0.4063
23.8733,-0.0152,0.1129,-0.4075
23.8933,-0.017,0.1112,-0.4085
23.9133,-0.019,0.109,-0.4093
23.9333,-0.0209,0.1067,-0.4102
23.9533,-0.023,0.1043,-0.411
23.9733,-0.025,0.1019,-0.4119
23.9933,-0.0269,0.0992,-0.4132
24.0133,-0.0288,0.0966,-0.4146
24.0333,-0.0307,0.0941,-0.4159
24.0533,-0.0325,0.0919,-0.4175
24.0733,-0.0344,0.0896,-0.4188
24.0933,-0.0362,0.0874,-0.4201
24.1133,-0.038,0.0852,-0.4212
24.1333,-0.0398,0.0831,-0.4219
24.1533,-0.0417,0.0812,-0.4222
24.1733,-0.0434,0.0792,-0.4218
24.1933,-0.045,0.0773,-0.4205
24.2133,-0.0464,0.0757,-0.4181
24.2333,-0.0476,0.0739,-0.4146
24.2533,-0.0487,0.0723,-0.4101
24.2733,-0.0496,0.0707,-0.4045
24.2933,-0.0506,0.069,-0.3979
24.3133,-0.0517,0.0672,-0.3906
24.3333,-0.0528,0.0652,-0.3831
24.3533,-0.054,0.0629,-0.3754
24.3733,-0.0554,0.0606,-0.3678
24.3933,-0.0571,0.0583,-0.3605
24.4133,-0.0589,0.0559,-0.3533
24.4333,-0.0608,0.0533,-0.3463
24.4533,-0.063,0.0505,-0.3395
24.4733,-0.065,0.0476,-0.3328
24.4853,-0.0672,0.0448,-0.3262
24.5133,-0.0694,0.0419,-0.3196
24.5333,-0.0715,0.0388,-0.313
24.5533,-0.0734,0.0358,-0.3063
24.5733,-0.075,0.0328,-0.2995
24.5933,-0.0767,0.0297,-0.2927
24.6133,-0.0782,0.0266,-0.2856
24.6333,-0.0795,0.0235,-0.2784
24.6463,-0.0806,0.0206,-0.2711
24.6663,-0.0814,0.018,-0.264
24.6903,-0.0822,0.0155,-0.2569
24.7103,-0.0828,0.0131,-0.25
24.7303,-0.0834,0.0105,-0.2433
24.7503,-0.0839,0.008,-0.2372
24.7703,-0.0844,0.0053,-0.2313
24.7903,-0.085,0.0028,-0.2256
24.8103,-0.0855,0.0005,-0.2201
24.8303,-0.0859,-0.0019,-0.215
24.8503,-0.0865,-0.004,-0.2106
24.8703,-0.0869,-0.0061,-0.2058
24.8903,-0.0874,-0.0081,-0.2012
24.9103,-0.0878,-0.0098,-0.1964
24.9303,-0.0879,-0.0112,-0.192
24.9503,-0.088,-0.0125,-0.1872
24.9703,-0.0882,-0.0135,-0.1824
24.9903,-0.0884,-0.014,-0.1773
25.0103,-0.0881,-0.0145,-0.1724
25.0303,-0.088,-0.0146,-0.1682
25.0503,-0.088,-0.0146,-0.1682
25.0703,-0.088,-0.0146,-0.1682
25.0903,-0.0893,-0.0143,-0.1548
25.1103,-0.0892,-0.014,-0.1505
25.1303,-0.0894,-0.0135,-0.1465
25.1503,-0.0893,-0.0128,-0.1425
25.1703,-0.0893,-0.0128,-0.1425
25.1903,-0.0893,-0.0123,-0.1349
25.2103,-0.0891,-0.0123,-0.1314
25.2303,-0.0891,-0.0123,-0.1314
25.2503,-0.0889,-0.0127,-0.1241
25.2703,-0.089,-0.0131,-0.1209
25.2903,-0.089,-0.0135,-0.1181
25.3103,-0.0888,-0.0143,-0.1153
25.3303,-0.0885,-0.0146,-0.1151
25.3503,-0.0885,-0.0145,-0.1155
25.3703,-0.0884,-0.0141,-0.1158
25.3903,-0.0884,-0.0135,-0.1159
25.4103,-0.0881,-0.0123,-0.1154
25.4303,-0.0874,-0.0112,-0.1141
25.4503,-0.087,-0.0101,-0.1128
25.4703,-0.0864,-0.0087,-0.1115
25.4903,-0.0859,-0.0073,-0.1109
25.5103,-0.0851,-0.0065,-0.1107
25.5303,-0.0845,-0.0054,-0.1109
