t,x (m),y (m),z (m) 
12.9251,-0.0036,0.1673,-0.7807
12.9441,-0.0018,0.1681,-0.7815
12.9641,-0.0005,0.1687,-0.7825
12.9841,0.0004,0.1687,-0.7834
13.0111,0.0012,0.168,-0.7842
13.0311,0.0017,0.1668,-0.7854
13.0511,0.0012,0.1653,-0.7867
13.0651,0,0.163,-0.7879
13.0851,-0.002,0.1595,-0.789
13.1041,-0.0049,0.1547,-0.7901
13.1251,-0.009,0.1485,-0.7916
13.1451,-0.0139,0.1404,-0.7933
13.1651,-0.0187,0.1297,-0.7951
13.1851,-0.0225,0.1159,-0.7971
13.2051,-0.0244,0.0991,-0.7996
13.2251,-0.0225,0.0805,-0.8019
13.2451,-0.0158,0.0621,-0.8027
13.2651,-0.0031,0.0457,-0.8007
13.2851,0.0145,0.0344,-0.7956
13.3051,0.0381,0.0287,-0.7903
13.3251,0.0381,0.0287,-0.7903
13.3511,0.0958,0.0484,-0.7783
13.3711,0.0958,0.0484,-0.7783
13.3911,0.0958,0.0484,-0.7783
13.4111,0.0958,0.0484,-0.7783
13.4251,0.0563,0.1368,-0.7831
13.4451,0.0563,0.1368,-0.7831
13.4651,0.0563,0.1368,-0.7831
13.4851,0.0563,0.1368,-0.7831
13.5051,0.0563,0.1368,-0.7831
13.5241,0.0563,0.1368,-0.7831
13.5451,0.0563,0.1368,-0.7831
13.5651,0.0563,0.1368,-0.7831
13.5851,0.0563,0.1368,-0.7831
13.6051,0.0563,0.1368,-0.7831
13.6251,0.0563,0.1368,-0.7831
13.6451,0.0563,0.1368,-0.7831
13.6651,0.0563,0.1368,-0.7831
13.6851,0.0563,0.1368,-0.7831
13.7121,0.0563,0.1368,-0.7831
13.7321,0.0563,0.1368,-0.7831
13.7451,0.0563,0.1368,-0.7831
13.7651,0.0563,0.1368,-0.7831
13.7851,0.0563,0.1368,-0.7831
13.8051,0.0563,0.1368,-0.7831
13.8251,0.0563,0.1368,-0.7831
13.8451,0.0563,0.1368,-0.7831
13.8651,0.0563,0.1368,-0.7831
13.8851,0.0563,0.1368,-0.7831
13.9051,0.0563,0.1368,-0.7831
13.9241,0.0563,0.1368,-0.7831
13.9451,0.0563,0.1368,-0.7831
13.9641,0.0563,0.1368,-0.7831
13.9851,0.0563,0.1368,-0.7831
14.0051,0.0563,0.1368,-0.7831
14.0251,0.0563,0.1368,-0.7831
14.0511,0.0563,0.1368,-0.7831
14.0711,0.0563,0.1368,-0.7831
14.0911,0.0563,0.1368,-0.7831
14.1111,0.0563,0.1368,-0.7831
14.1251,0.0563,0.1368,-0.7831
14.1451,0.0563,0.1368,-0.7831
14.1651,0.0563,0.1368,-0.7831
14.1851,0.0563,0.1368,-0.7831
14.2051,0.0563,0.1368,-0.7831
14.2251,0.0563,0.1368,-0.7831
14.2451,0.0563,0.1368,-0.7831
14.2651,0.0563,0.1368,-0.7831
14.2851,0.0563,0.1368,-0.7831
14.3051,0.0563,0.1368,-0.7831
14.3251,0.0563,0.1368,-0.7831
14.3451,0.0563,0.1368,-0.7831
14.3661,0.0563,0.1368,-0.7831
14.3851,0.0563,0.1368,-0.7831
14.4051,0.0563,0.1368,-0.7831
14.4261,0.0563,0.1368,-0.7831
14.4461,0.0563,0.1368,-0.7831
14.4661,-0.0209,0.0261,-0.927
14.4851,0.008,0.0542,-0.929
14.5061,0.008,0.0542,-0.929
14.5261,0.008,0.0542,-0.929
14.5461,0.008,0.0542,-0.929
14.5661,0.008,0.0542,-0.929
14.5851,0.008,0.0542,-0.929
14.6041,0.008,0.0542,-0.929
14.6251,0.008,0.0542,-0.929
14.6451,0.008,0.0542,-0.929
14.6651,0.008,0.0542,-0.929
14.6851,0.008,0.0542,-0.929
14.7051,0.008,0.0542,-0.929
14.7251,0.008,0.0542,-0.929
14.7451,-0.0502,0.1263,-0.9726
14.7701,-0.0502,0.1263,-0.9726
14.7901,-0.0502,0.1263,-0.9726
14.8101,-0.0502,0.1263,-0.9726
14.8251,-0.0502,0.1263,-0.9726
14.8451,-0.0502,0.1263,-0.9726
14.8651,-0.0502,0.1263,-0.9726
14.8851,-0.0502,0.1263,-0.9726
14.9051,-0.0502,0.1263,-0.9726
14.9251,-0.0502,0.1263,-0.9726
14.9451,-0.0502,0.1263,-0.9726
14.9651,-0.0502,0.1263,-0.9726
14.9851,-0.0502,0.1263,-0.9726
15.0061,-0.0502,0.1263,-0.9726
15.0261,-0.0502,0.1263,-0.9726
15.0461,-0.0502,0.1263,-0.9726
15.0651,-0.0502,0.1263,-0.9726
15.0851,-0.0502,0.1263,-0.9726
15.1121,-0.0502,0.1263,-0.9726
15.1321,-0.0502,0.1263,-0.9726
15.1521,0.0516,0.1904,-1.0509
15.1651,0.0694,0.2093,-1.047
15.1851,0.0789,0.2314,-1.0426
15.2051,0.0799,0.2541,-1.0372
15.2251,0.0723,0.2759,-1.0312
15.2451,0.0577,0.2929,-1.0246
15.2651,0.0577,0.2929,-1.0246
15.2861,0.0577,0.2929,-1.0246
15.3061,0.0577,0.2929,-1.0246
15.3261,-0.0441,0.2859,-0.994
15.3461,-0.0661,0.2606,-0.9855
15.3661,-0.0802,0.2283,-0.9769
15.3851,-0.0802,0.2283,-0.9769
15.4051,-0.0802,0.2283,-0.9769
15.4251,-0.0629,0.1255,-0.9539
15.4511,-0.0401,0.1015,-0.9492
15.4711,-0.0132,0.0866,-0.9467
15.4911,0.0148,0.0826,-0.9468
15.5121,0.04,0.0886,-0.9492
15.5261,0.0586,0.104,-0.9543
15.5461,0.068,0.1247,-0.962
15.5661,0.0658,0.1479,-0.9725
15.5861,0.0524,0.1688,-0.9851
15.6061,0.0297,0.1837,-0.9993
15.6261,0.001,0.1891,-1.015
15.6451,-0.0306,0.1843,-1.0314
15.6651,-0.0603,0.1691,-1.0485
15.6851,-0.0844,0.1454,-1.0658
15.7051,-0.1014,0.1148,-1.083
15.7251,-0.109,0.0814,-1.0996
15.7451,-0.1068,0.0476,-1.1158
15.7651,-0.0953,0.0165,-1.1308
15.7851,-0.0762,-0.0085,-1.1453
15.8051,-0.0513,-0.0249,-1.1585
15.8291,-0.0235,-0.0319,-1.1705
15.8491,0.003,-0.0283,-1.1813
15.8691,0.0248,-0.0151,-1.1914
15.8851,0.0387,0.0054,-1.2004
15.9051,0.0425,0.0303,-1.209
15.9251,0.0356,0.0552,-1.2167
15.9451,0.0182,0.0757,-1.2238
15.9651,-0.0071,0.089,-1.2301
15.9851,-0.0366,0.092,-1.2358
16.0051,-0.0659,0.0845,-1.241
16.0261,-0.092,0.0667,-1.2457
16.0451,-0.1106,0.0419,-1.2498
16.0661,-0.1203,0.0125,-1.2532
16.0861,-0.1202,-0.0184,-1.2557
16.1061,-0.1107,-0.0463,-1.2575
16.1261,-0.0927,-0.0694,-1.2585
16.1511,-0.0685,-0.0852,-1.2585
16.1711,-0.0414,-0.0911,-1.2576
16.1911,-0.0135,-0.0876,-1.256
16.2111,0.0117,-0.074,-1.2531
16.2251,0.0306,-0.0526,-1.2496
16.2461,0.0414,-0.0251,-1.2448
16.2661,0.0418,0.0048,-1.2392
16.2851,0.0321,0.0332,-1.2331
16.3061,0.0131,0.0567,-1.2266
16.3261,-0.0121,0.0722,-1.2204
16.3461,-0.0408,0.0778,-1.2143
16.3661,-0.0677,0.0734,-1.2089
16.3861,-0.0901,0.0602,-1.2044
16.4061,-0.1051,0.0401,-1.2
16.4261,-0.1105,0.0178,-1.1964
16.4461,-0.1064,-0.0053,-1.1929
16.4651,-0.0929,-0.025,-1.1895
16.4851,-0.0724,-0.038,-1.186
16.5131,-0.046,-0.0431,-1.1819
16.5331,-0.0173,-0.0386,-1.177
16.5461,0.0101,-0.0242,-1.1715
16.5661,0.0342,-0.0007,-1.1647
16.5861,0.0514,0.0303,-1.157
16.6061,0.0595,0.0657,-1.1485
16.6261,0.0576,0.1024,-1.1399
16.6461,0.0459,0.1369,-1.1312
16.6661,0.026,0.1654,-1.1229
16.6861,0.0009,0.1858,-1.116
16.7061,-0.0269,0.1967,-1.1102
16.7261,-0.0534,0.198,-1.106
16.7451,-0.0751,0.1909,-1.1037
16.7651,-0.0894,0.1772,-1.1023
16.7861,-0.0948,0.1602,-1.1022
16.8061,-0.0903,0.1434,-1.1031
16.8261,-0.0767,0.1292,-1.104
16.8511,-0.0554,0.1212,-1.105
16.8711,-0.0292,0.1218,-1.1053
16.8911,-0.001,0.1319,-1.1048
16.9111,0.026,0.1513,-1.1036
16.9261,0.0476,0.1791,-1.1014
16.9471,0.062,0.2129,-1.0988
16.9661,0.0677,0.2504,-1.0956
16.9851,0.0641,0.2876,-1.0926
17.0051,0.0515,0.3221,-1.0899
17.0251,0.0312,0.3511,-1.0876
17.0461,0.0062,0.3721,-1.0864
17.0651,-0.0215,0.384,-1.0864
17.0851,-0.0489,0.3862,-1.0872
17.1051,-0.072,0.3795,-1.0892
17.1261,-0.088,0.3655,-1.0915
17.1461,-0.0953,0.347,-1.0938
17.1661,-0.0921,0.3273,-1.096
17.1861,-0.0788,0.3103,-1.0971
17.2121,-0.0575,0.2994,-1.0969
17.2321,-0.0301,0.297,-1.0954
17.2521,-0.0016,0.3047,-1.0925
17.2661,0.0251,0.3219,-1.0888
17.2861,0.047,0.3474,-1.0839
17.3061,0.061,0.3778,-1.0787
17.3261,0.0666,0.4115,-1.0732
17.3461,0.0633,0.4454,-1.0676
17.3661,0.0519,0.4754,-1.0622
17.3861,0.0332,0.5005,-1.057
17.4061,0.0096,0.5182,-1.0523
17.4261,-0.0161,0.5268,-1.0484
17.4471,-0.0423,0.5261,-1.0447
17.4671,-0.0649,0.5164,-1.0409
17.4861,-0.081,0.4991,-1.0366
17.5061,-0.0888,0.4765,-1.0314
17.5251,-0.0864,0.4521,-1.0251
17.5461,-0.0739,0.429,-1.0177
17.5721,-0.0531,0.4117,-1.009
17.5921,-0.026,0.4023,-0.9998
17.6121,0.0039,0.4024,-0.9898
17.6261,0.0315,0.4121,-0.9801
17.6471,0.055,0.43,-0.9707
17.6661,0.0715,0.454,-0.9617
17.6861,0.0795,0.4802,-0.954
17.7071,0.0785,0.5076,-0.9473
17.7261,0.0692,0.5317,-0.9416
17.7461,0.0528,0.5506,-0.937
17.7661,0.0304,0.5629,-0.9332
17.7861,0.0047,0.566,-0.9297
17.8061,-0.0214,0.5599,-0.9264
17.8261,-0.0455,0.5444,-0.9228
17.8461,-0.064,0.5206,-0.9185
17.8661,-0.0749,0.4908,-0.9133
17.8861,-0.0763,0.4585,-0.9076
17.9121,-0.068,0.4267,-0.9011
17.9321,-0.0513,0.3993,-0.8944
17.9521,-0.0288,0.379,-0.8886
17.9651,-0.0019,0.3664,-0.8831
17.9861,0.0244,0.3631,-0.8788
18.0061,0.0476,0.3679,-0.8759
18.0261,0.0661,0.3793,-0.8743
18.0461,0.0772,0.3949,-0.8742
18.0661,0.08,0.4125,-0.8754
18.0861,0.0739,0.43,-0.8774
18.1071,0.06,0.4438,-0.8797
18.1271,0.0393,0.4517,-0.8821
18.1461,0.0133,0.4518,-0.8835
18.1671,-0.0145,0.4425,-0.8838
18.1861,-0.0416,0.4238,-0.8825
18.2061,-0.0645,0.3966,-0.8796
18.2271,-0.0807,0.362,-0.8748
18.2521,-0.0879,0.3239,-0.8689
18.2721,-0.0853,0.285,-0.8621
18.2921,-0.0736,0.2483,-0.8547
18.3121,-0.0549,0.2176,-0.8478
18.3261,-0.0308,0.1941,-0.8415
18.3461,-0.0044,0.1789,-0.8362
18.3661,0.0209,0.1722,-0.8325
18.3861,0.0426,0.1736,-0.8297
18.4061,0.0588,0.181,-0.8285
18.4271,0.0672,0.192,-0.8282
18.4461,0.0672,0.2048,-0.8284
18.4671,0.0586,0.2164,-0.8287
18.4871,0.0418,0.2241,-0.8284
18.5061,0.0188,0.2252,-0.827
18.5271,-0.0086,0.2181,-0.8241
18.5461,-0.0369,0.2018,-0.8196
18.5661,-0.0624,0.1768,-0.8139
18.5861,-0.0831,0.1439,-0.8068
18.6131,-0.0959,0.1059,-0.7988
18.6321,-0.1001,0.066,-0.791
18.6531,-0.0953,0.0261,-0.7831
18.6671,-0.0824,-0.01,-0.7759
18.6871,-0.0636,-0.0406,-0.7705
18.7071,-0.0397,-0.0639,-0.7661
18.7261,-0.0145,-0.0788,-0.7635
18.7461,0.0096,-0.085,-0.7623
18.7661,0.0305,-0.0831,-0.7624
18.7861,0.0451,-0.0745,-0.7633
18.8061,0.052,-0.0614,-0.7645
18.8261,0.0498,-0.0464,-0.7656
18.8461,0.0383,-0.0322,-0.7659
18.8661,0.0187,-0.0225,-0.7653
18.8861,-0.0067,-0.0198,-0.764
18.9061,-0.0353,-0.025,-0.7615
18.9261,-0.0629,-0.0388,-0.7591
18.9471,-0.087,-0.0603,-0.7562
18.9661,-0.1066,-0.0879,-0.7536
18.9871,-0.1184,-0.1187,-0.7525
19.0071,-0.1223,-0.1509,-0.753
19.0261,-0.1188,-0.1826,-0.7551
19.0471,-0.108,-0.2102,-0.7599
19.0671,-0.091,-0.2329,-0.7669
19.0871,-0.0691,-0.2487,-0.7757
19.1071,-0.0448,-0.2558,-0.7863
19.1271,-0.0205,-0.2541,-0.7979
19.1471,0.0013,-0.2433,-0.8098
19.1671,0.0177,-0.2247,-0.8217
19.1871,0.0266,-0.2006,-0.8327
19.2071,0.0266,-0.1737,-0.8428
19.2271,0.0171,-0.147,-0.851
19.2471,-0.0004,-0.1247,-0.8579
19.2671,-0.024,-0.1089,-0.864
19.2871,-0.0513,-0.1006,-0.869
19.3061,-0.078,-0.1009,-0.8745
19.3331,-0.1026,-0.1088,-0.8799
19.3531,-0.1229,-0.123,-0.886
19.3671,-0.1364,-0.1407,-0.8933
19.3871,-0.1433,-0.1609,-0.9015
19.4071,-0.1427,-0.1812,-0.9106
19.4271,-0.135,-0.1987,-0.9207
19.4461,-0.1208,-0.2127,-0.9315
19.4661,-0.1015,-0.2204,-0.9421
19.4871,-0.079,-0.2208,-0.9524
19.5061,-0.055,-0.2129,-0.9619
19.5261,-0.0324,-0.1964,-0.9698
19.5471,-0.0137,-0.1721,-0.976
19.5671,-0.0013,-0.1413,-0.9801
19.5871,0.0027,-0.1068,-0.9824
19.6061,-0.0019,-0.0713,-0.9827
19.6271,-0.015,-0.0384,-0.982
19.6471,-0.0355,-0.0104,-0.9807
19.6681,-0.0605,0.0108,-0.979
19.6881,-0.0872,0.0239,-0.9783
19.7081,-0.1135,0.0291,-0.9782
19.7261,-0.1369,0.0272,-0.9795
19.7471,-0.1544,0.0203,-0.9827
19.7671,-0.1657,0.0092,-0.9874
19.7871,-0.1694,-0.0033,-0.9935
19.8071,-0.1652,-0.0145,-1.001
19.8271,-0.1536,-0.0236,-1.0085
19.8471,-0.1356,-0.0274,-1.016
19.8671,-0.1128,-0.0245,-1.0228
19.8871,-0.087,-0.0138,-1.0281
19.9071,-0.0611,0.0052,-1.0319
19.9271,-0.038,0.0323,-1.0338
19.9471,-0.0197,0.0658,-1.0336
19.9671,-0.0086,0.1039,-1.0318
19.9871,-0.0052,0.1437,-1.029
20.0071,-0.0101,0.1825,-1.0257
20.0341,-0.0221,0.2183,-1.0223
20.0541,-0.0398,0.2486,-1.0197
20.0661,-0.0608,0.2722,-1.0185
20.0861,-0.0841,0.2884,-1.0187
20.1071,-0.1059,0.2969,-1.0211
20.1271,-0.1243,0.2985,-1.0253
20.1471,-0.1382,0.2937,-1.0309
20.1671,-0.1448,0.285,-1.0377
20.1871,-0.1434,0.2742,-1.0451
20.2071,-0.1335,0.263,-1.0523
20.2271,-0.1153,0.2551,-1.0591
20.2472,-0.0905,0.2524,-1.0644
20.2672,-0.061,0.2566,-1.068
20.2872,-0.03,0.269,-1.0701
20.3082,-0.0001,0.2894,-1.0707
20.3272,0.0254,0.3163,-1.0698
20.3521,0.0454,0.3486,-1.0682
20.3722,0.0581,0.3833,-1.0666
20.3922,0.0637,0.4182,-1.0649
20.4122,0.0622,0.4518,-1.064
20.4272,0.0544,0.4812,-1.0644
20.4472,0.0421,0.5054,-1.0662
20.4672,0.0257,0.5229,-1.0696
20.4872,0.0084,0.5325,-1.0749
20.5072,-0.0085,0.5344,-1.0814
20.5272,-0.0229,0.5282,-1.089
20.5472,-0.0318,0.5154,-1.0969
20.5672,-0.0341,0.4973,-1.1046
20.5872,-0.0283,0.4757,-1.1113
20.6072,-0.0136,0.4542,-1.1166
20.6272,0.0091,0.4351,-1.12
20.6472,0.0381,0.4214,-1.1217
20.6672,0.0712,0.4148,-1.1219
20.6872,0.105,0.4163,-1.1209
20.7112,0.1371,0.4249,-1.1194
20.7312,0.1652,0.4405,-1.1173
20.7472,0.1875,0.4603,-1.1157
20.7672,0.2032,0.4824,-1.1148
20.7872,0.2119,0.5055,-1.1146
20.8072,0.2131,0.526,-1.1161
20.8272,0.2086,0.5432,-1.1191
20.8472,0.1983,0.5552,-1.1233
20.8682,0.1851,0.5597,-1.1284
20.8882,0.1691,0.5572,-1.1338
20.9072,0.1535,0.5463,-1.1389
20.9272,0.1403,0.5281,-1.1431
20.9472,0.1313,0.5025,-1.146
20.9672,0.1286,0.4718,-1.1471
20.9872,0.1335,0.4381,-1.1462
21.0072,0.146,0.4042,-1.1434
21.0272,0.1659,0.3728,-1.1397
21.0512,0.1917,0.3461,-1.1348
21.0712,0.221,0.3259,-1.1295
21.0912,0.2516,0.3126,-1.1242
21.1112,0.2821,0.3066,-1.1194
21.1282,0.309,0.3064,-1.1159
21.1472,0.3312,0.3116,-1.1141
21.1672,0.3478,0.3205,-1.1139
21.1872,0.3568,0.3302,-1.1158
21.2072,0.3589,0.34,-1.1192
21.2272,0.3534,0.3475,-1.1239
21.2472,0.3419,0.3501,-1.1286
21.2672,0.325,0.347,-1.1333
21.2872,0.305,0.3365,-1.1365
21.3072,0.2841,0.3179,-1.1387
21.3282,0.2641,0.2914,-1.1388
21.3472,0.248,0.2577,-1.1369
21.3672,0.2376,0.219,-1.1329
21.3882,0.2341,0.1777,-1.1273
21.4082,0.2381,0.1361,-1.1202
21.4362,0.2492,0.0962,-1.112
21.4562,0.2658,0.0609,-1.1036
21.4682,0.2869,0.0305,-1.0954
21.4882,0.3103,0.0065,-1.088
21.5072,0.3339,-0.0107,-1.0828
21.5272,0.356,-0.0214,-1.0787
21.5472,0.3748,-0.0257,-1.0767
21.5682,0.3878,-0.0252,-1.0765
21.5882,0.3948,-0.0209,-1.0775
21.6082,0.3944,-0.0148,-1.0793
21.6292,0.3861,-0.0093,-1.0813
21.6482,0.3702,-0.0059,-1.0827
21.6672,0.3473,-0.0071,-1.0831
21.6872,0.3192,-0.0145,-1.0822
21.7072,0.2887,-0.0294,-1.0794
21.7272,0.2583,-0.0516,-1.0749
21.7472,0.2305,-0.0812,-1.0687
21.7722,0.2082,-0.1155,-1.0612
21.7922,0.1916,-0.1533,-1.0532
21.8122,0.1818,-0.1924,-1.045
21.8282,0.1785,-0.23,-1.0376
21.8482,0.1809,-0.2649,-1.0317
21.8682,0.1884,-0.2955,-1.0273
21.8882,0.1987,-0.3202,-1.0249
21.9072,0.2115,-0.3388,-1.0247
21.9272,0.2248,-0.3504,-1.0263
21.9472,0.2362,-0.3549,-1.0294
21.9672,0.2448,-0.3527,-1.0336
21.9872,0.2486,-0.3444,-1.0387
22.0072,0.2458,-0.3316,-1.0436
22.0282,0.2355,-0.316,-1.0481
22.0472,0.2176,-0.2999,-1.0511
22.0672,0.192,-0.2856,-1.0525
22.0872,0.1606,-0.276,-1.0521
22.1112,0.1256,-0.2724,-1.0503
22.1312,0.089,-0.2756,-1.0475
22.1512,0.0542,-0.2859,-1.0442
22.1682,0.0226,-0.3016,-1.0408
22.1872,-0.0051,-0.3219,-1.038
22.2072,-0.026,-0.3443,-1.037
22.2272,-0.0407,-0.3676,-1.0377
22.2472,-0.0491,-0.3903,-1.0401
22.2672,-0.0517,-0.4099,-1.0448
22.2872,-0.0487,-0.4255,-1.0512
22.3072,-0.041,-0.4358,-1.0589
22.3282,-0.0305,-0.4394,-1.0679
22.3472,-0.018,-0.4358,-1.0771
22.3682,-0.0057,-0.4245,-1.0861
22.3882,0.0044,-0.4059,-1.094
22.4092,0.0107,-0.3804,-1.1004
22.4272,0.0114,-0.3501,-1.1044
22.4522,0.005,-0.3165,-1.1059
22.4712,-0.0084,-0.2828,-1.1047
22.4922,-0.0285,-0.2515,-1.1019
22.5122,-0.0542,-0.2242,-1.0971
22.5282,-0.0836,-0.2026,-1.0917
22.5472,-0.1142,-0.1876,-1.086
22.5692,-0.1451,-0.1788,-1.0806
22.5882,-0.1726,-0.1756,-1.0766
22.6082,-0.1964,-0.177,-1.0746
22.6282,-0.2154,-0.1819,-1.0739
22.6482,-0.2278,-0.188,-1.0755
22.6672,-0.2338,-0.1943,-1.079
22.6872,-0.2329,-0.1993,-1.0838
22.7082,-0.2259,-0.2008,-1.0893
22.7282,-0.2134,-0.1974,-1.0952
22.7472,-0.1963,-0.1882,-1.1004
22.7682,-0.1764,-0.172,-1.1045
22.7882,-0.1555,-0.1483,-1.1071
22.8082,-0.1359,-0.1174,-1.1072
22.8292,-0.1195,-0.0803,-1.1047
22.8492,-0.1081,-0.0386,-1.0999
22.8692,-0.1033,0.0052,-1.0935
22.8882,-0.1045,0.0496,-1.0852
22.9082,-0.1116,0.0921,-1.0763
22.9282,-0.1241,0.1313,-1.0677
22.9472,-0.1406,0.1661,-1.0593
22.9672,-0.1592,0.1955,-1.0524
22.9872,-0.1786,0.2192,-1.0475
23.0082,-0.1976,0.237,-1.0449
23.0282,-0.2139,0.2492,-1.0447
23.0472,-0.2262,0.2565,-1.0472
23.0682,-0.2332,0.2596,-1.0515
23.0882,-0.2339,0.2598,-1.0575
23.1082,-0.2273,0.2588,-1.0646
23.1282,-0.2133,0.2584,-1.0719
23.1522,-0.1919,0.2603,-1.0786
23.1722,-0.1646,0.2668,-1.084
23.1922,-0.1332,0.2788,-1.0876
23.2122,-0.0998,0.2976,-1.0896
23.2272,-0.0673,0.3228,-1.0895
23.2482,-0.0384,0.3536,-1.0882
23.2682,-0.0137,0.3886,-1.0859
23.2882,0.0058,0.426,-1.0828
23.3082,0.0187,0.4638,-1.0805
23.3282,0.0265,0.5012,-1.0786
23.3482,0.0287,0.5363,-1.0781
23.3682,0.0266,0.5676,-1.0796
23.3882,0.0203,0.5946,-1.0826
23.4082,0.0115,0.616,-1.0881
23.4282,0.0011,0.6313,-1.0955
23.4482,-0.0094,0.6399,-1.1044
23.4682,-0.0185,0.6419,-1.1146
23.4882,-0.0248,0.6374,-1.1254
23.5122,-0.0262,0.6274,-1.1361
23.5322,-0.022,0.6129,-1.1461
23.5482,-0.0109,0.5959,-1.1546
23.5682,0.0073,0.5787,-1.1614
23.5882,0.0319,0.5637,-1.1664
23.6082,0.0617,0.5527,-1.1696
23.6292,0.0947,0.5477,-1.1714
23.6482,0.1279,0.5484,-1.1721
23.6682,0.1606,0.5557,-1.1714
23.6882,0.1899,0.5684,-1.1708
23.7082,0.2148,0.5851,-1.1709
23.7282,0.2348,0.6047,-1.1714
23.7482,0.2482,0.6254,-1.1735
23.7682,0.2557,0.6451,-1.1776
23.7882,0.2571,0.6632,-1.183
23.8082,0.2532,0.6773,-1.1902
23.8282,0.2448,0.6867,-1.1984
23.8512,0.2328,0.6904,-1.2068
23.8712,0.2187,0.6872,-1.2151
23.8912,0.2038,0.6773,-1.2228
23.9112,0.19,0.6602,-1.2293
23.9282,0.179,0.6367,-1.2338
23.9482,0.1722,0.608,-1.2361
23.9692,0.1707,0.5758,-1.2362
23.9882,0.1758,0.5416,-1.2339
24.0082,0.1869,0.5083,-1.2293
24.0282,0.2035,0.4773,-1.2234
24.0482,0.2246,0.4501,-1.2158
24.0682,0.249,0.428,-1.207
24.0882,0.2746,0.4113,-1.1984
24.1082,0.3006,0.4004,-1.1896
24.1282,0.3246,0.395,-1.1817
24.1482,0.3449,0.3938,-1.1757
24.1682,0.3611,0.3966,-1.1711
24.1882,0.3712,0.4016,-1.1683
24.2122,0.3752,0.4067,-1.1674
24.2322,0.3726,0.4117,-1.1673
24.2522,0.3635,0.414,-1.168
24.2682,0.3486,0.4118,-1.1687
24.2882,0.3285,0.4043,-1.169
24.3082,0.3053,0.3902,-1.168
24.3282,0.2804,0.3689,-1.1656
24.3482,0.2564,0.3405,-1.1609
24.3692,0.2355,0.3059,-1.1539
24.3892,0.2186,0.2667,-1.1449
24.4092,0.2079,0.2251,-1.1347
24.4292,0.2031,0.1826,-1.1232
24.4492,0.204,0.1411,-1.1108
24.4682,0.2099,0.1022,-1.0992
24.4882,0.2197,0.067,-1.0881
24.5082,0.2326,0.0361,-1.0781
24.5282,0.2466,0.0104,-1.0701
24.5482,0.261,-0.0105,-1.0639
24.5722,0.2745,-0.0257,-1.0593
24.5922,0.2855,-0.0363,-1.0567
24.6122,0.2931,-0.0421,-1.0556
24.6292,0.2961,-0.0439,-1.0557
24.6482,0.2934,-0.0433,-1.0563
24.6692,0.2843,-0.0411,-1.0574
24.6882,0.2683,-0.0394,-1.058
24.7082,0.2457,-0.0396,-1.0576
24.7282,0.2179,-0.0438,-1.0556
24.7492,0.1865,-0.0536,-1.0521
24.7682,0.1531,-0.0697,-1.0468
24.7882,0.121,-0.0924,-1.0406
24.8082,0.0915,-0.1205,-1.0336
24.8282,0.0661,-0.1534,-1.0262
24.8482,0.0464,-0.1886,-1.0193
24.8682,0.0328,-0.2251,-1.0139
24.8892,0.0249,-0.2614,-1.0095
24.9112,0.0226,-0.2953,-1.0074
24.9312,0.0252,-0.3257,-1.0075
24.9512,0.0319,-0.3519,-1.009
24.9682,0.042,-0.3726,-1.0129
24.9882,0.0538,-0.3872,-1.0182
25.0082,0.0665,-0.3952,-1.0246
25.0292,0.0783,-0.3965,-1.0314
25.0482,0.0881,-0.391,-1.0385
25.0682,0.094,-0.3796,-1.0449
25.0892,0.0951,-0.3633,-1.05
25.1092,0.0903,-0.3439,-1.0532
25.1292,0.0789,-0.3239,-1.0542
25.1482,0.0616,-0.3049,-1.0534
25.1692,0.0389,-0.2889,-1.0509
25.1892,0.0129,-0.2777,-1.0475
25.2092,-0.0148,-0.2716,-1.0432
25.2292,-0.0431,-0.271,-1.0386
25.2522,-0.0691,-0.2755,-1.0348
25.2722,-0.0927,-0.2841,-1.0318
25.2922,-0.1122,-0.2961,-1.03
25.3122,-0.1266,-0.3095,-1.0301
25.3292,-0.1356,-0.3238,-1.0319
25.3492,-0.1389,-0.3374,-1.0354
25.3692,-0.137,-0.3482,-1.0406
25.3892,-0.1296,-0.3555,-1.0468
25.4092,-0.1177,-0.3581,-1.0535
25.4292,-0.1024,-0.3546,-1.0602
25.4492,-0.0846,-0.3444,-1.066
25.4692,-0.0662,-0.3273,-1.0705
25.4892,-0.0486,-0.3032,-1.073
25.5092,-0.0341,-0.2724,-1.0728
25.5292,-0.0236,-0.2369,-1.0697
25.5492,-0.019,-0.1977,-1.0637
25.5682,-0.0208,-0.1575,-1.0555
25.5882,-0.0286,-0.1181,-1.0459
25.6112,-0.042,-0.0808,-1.0351
25.6322,-0.0601,-0.0476,-1.0243
25.6522,-0.0804,-0.0191,-1.014
25.6692,-0.103,0.0044,-1.0048
25.6892,-0.1247,0.0228,-0.9972
25.7092,-0.1449,0.0367,-0.9918
25.7302,-0.1626,0.0461,-0.9886
25.7502,-0.1761,0.0524,-0.9878
25.7702,-0.1844,0.0564,-0.989
25.7882,-0.1872,0.0587,-0.992
25.8082,-0.1837,0.0612,-0.9962
25.8292,-0.1737,0.0657,-1.0009
25.8492,-0.1579,0.0726,-1.0054
25.8692,-0.1369,0.0839,-1.009
25.8892,-0.1121,0.1006,-1.011
25.9092,-0.0858,0.1237,-1.0108
25.9292,-0.0595,0.1525,-1.0086
25.9492,-0.036,0.1872,-1.0046
