t,x,y,z
13.0841,0.0368,0.1326,-0.083
13.1041,0.0368,0.1326,-0.083
13.1241,0.0368,0.1326,-0.083
13.1501,0.0393,0.1304,-0.0862
13.1701,0.0398,0.13,-0.087
13.1901,0.0405,0.1298,-0.0876
13.2041,0.041,0.1296,-0.0879
13.2251,0.0416,0.1295,-0.0882
13.2451,0.042,0.1298,-0.0885
13.2651,0.0423,0.13,-0.0886
13.2841,0.0424,0.1303,-0.0884
13.3041,0.0425,0.131,-0.0881
13.3241,0.0424,0.1315,-0.0878
13.3461,0.0423,0.132,-0.0875
13.3661,0.0422,0.1323,-0.0874
13.3851,0.0419,0.1321,-0.0875
13.4041,0.0416,0.1316,-0.0874
13.4251,0.041,0.131,-0.0876
13.4451,0.0402,0.1299,-0.0872
13.4651,0.0402,0.1299,-0.0872
13.4841,0.0402,0.1299,-0.0872
13.5131,0.0402,0.1299,-0.0872
13.5331,0.0402,0.1299,-0.0872
13.5531,0.0402,0.1299,-0.0872
13.5731,0.0302,0.1261,-0.0841
13.5841,0.028,0.1252,-0.0846
13.6041,0.0254,0.1239,-0.0836
13.6251,0.0228,0.1226,-0.0837
13.6441,0.0198,0.1211,-0.0839
13.6651,0.0168,0.1194,-0.0835
13.6841,0.0134,0.1173,-0.0839
13.7061,0.0099,0.1149,-0.0844
13.7261,0.0061,0.1124,-0.0843
13.7461,0.0023,0.1098,-0.085
13.7641,-0.0025,0.1064,-0.0854
13.7841,-0.0065,0.1031,-0.0859
13.8041,-0.0065,0.1031,-0.0859
13.8241,-0.0065,0.1031,-0.0859
13.8511,-0.0202,0.0923,-0.0876
13.8711,-0.0254,0.0886,-0.0882
13.8851,-0.0254,0.0886,-0.0882
13.9051,-0.0254,0.0886,-0.0882
13.9251,-0.0254,0.0886,-0.0882
13.9451,-0.0254,0.0886,-0.0882
13.9641,-0.0254,0.0886,-0.0882
13.9841,-0.0254,0.0886,-0.0882
14.0041,-0.0614,0.0609,-0.0875
14.0311,-0.0663,0.0575,-0.0879
14.0511,-0.0711,0.0539,-0.0883
14.0711,-0.0764,0.0499,-0.0882
14.0841,-0.0825,0.0453,-0.0888
14.1051,-0.0866,0.0422,-0.0898
14.1251,-0.0919,0.0379,-0.0902
14.1441,-0.0963,0.034,-0.091
14.1651,-0.1015,0.0299,-0.0921
14.1841,-0.1015,0.0299,-0.0921
14.2041,-0.1113,0.0221,-0.0937
14.2251,-0.1156,0.0194,-0.0943
14.2501,-0.1194,0.0171,-0.0952
14.2701,-0.123,0.0147,-0.0959
14.2851,-0.123,0.0147,-0.0959
14.3051,-0.123,0.0147,-0.0959
14.3241,-0.123,0.0147,-0.0959
14.3451,-0.1366,0.0079,-0.0984
14.3651,-0.1408,0.0056,-0.0987
14.3851,-0.1436,0.0041,-0.0995
14.4121,-0.1459,0.003,-0.1009
14.4321,-0.1499,0.0023,-0.1005
14.4521,-0.153,0.0019,-0.0997
14.4641,-0.1565,0.0023,-0.0984
14.4851,-0.1605,0.0021,-0.0963
14.5041,-0.1628,0.0033,-0.0933
14.5251,-0.1628,0.0033,-0.0933
14.5501,-0.1661,0.0051,-0.0901
14.5701,-0.1664,0.007,-0.0882
14.5901,-0.1672,0.0069,-0.0896
14.6101,-0.1679,0.0077,-0.0888
14.6241,-0.1674,0.0082,-0.0884
14.6441,-0.1663,0.0083,-0.0896
14.6641,-0.1652,0.0083,-0.0903
14.6841,-0.1636,0.008,-0.0909
14.7051,-0.1619,0.0076,-0.0934
14.7311,-0.1601,0.0072,-0.0952
14.7511,-0.1587,0.0067,-0.0959
14.7711,-0.158,0.0058,-0.0976
14.7911,-0.158,0.0058,-0.0976
14.8041,-0.158,0.0058,-0.0976
14.8241,-0.158,0.0058,-0.0976
14.8441,-0.1604,0.0051,-0.0951
14.8641,-0.1623,0.0048,-0.0931
14.8851,-0.164,0.0048,-0.0919
14.9041,-0.1657,0.0048,-0.0902
14.9241,-0.1667,0.0049,-0.0893
14.9451,-0.1671,0.004,-0.0898
14.9651,-0.1671,0.0034,-0.0896
14.9851,-0.1664,0.0024,-0.0901
15.0041,-0.1652,0.002,-0.0915
15.0251,-0.1639,0.0024,-0.0924
15.0441,-0.1629,0.0024,-0.0933
15.0651,-0.162,0.0025,-0.0942
15.0841,-0.1613,0.0029,-0.095
15.1051,-0.1603,0.0033,-0.0957
15.1341,-0.1601,0.0037,-0.0957
15.1441,-0.16,0.0043,-0.0956
15.1651,-0.1605,0.0047,-0.0951
15.1841,-0.1611,0.0055,-0.0945
15.2041,-0.1617,0.0062,-0.0936
15.2241,-0.1623,0.0067,-0.0926
15.2511,-0.1625,0.0056,-0.093
15.2711,-0.1625,0.0056,-0.093
15.2911,-0.1597,0.0013,-0.0914
15.3051,-0.1582,-0.0032,-0.0927
15.3241,-0.1569,-0.0091,-0.0955
15.3441,-0.1575,-0.014,-0.0961
15.3641,-0.1582,-0.0187,-0.1016
15.3841,-0.161,-0.0196,-0.1023
15.4041,-0.163,-0.0196,-0.1056
15.4311,-0.1657,-0.021,-0.1102
15.4511,-0.1686,-0.022,-0.1115
15.4711,-0.1699,-0.0236,-0.114
15.4911,-0.1701,-0.0241,-0.1149
15.5051,-0.1694,-0.0235,-0.1137
15.5251,-0.1704,-0.0236,-0.1116
15.5451,-0.1727,-0.0232,-0.109
15.5651,-0.176,-0.0245,-0.1077
15.5851,-0.1794,-0.0265,-0.1055
15.6051,-0.1808,-0.0305,-0.1075
15.6281,-0.183,-0.0344,-0.1104
15.6481,-0.1845,-0.0382,-0.1159
15.6681,-0.1872,-0.0422,-0.122
15.6881,-0.1903,-0.0459,-0.1277
15.7051,-0.1933,-0.0494,-0.1334
15.7251,-0.196,-0.0515,-0.1399
15.7451,-0.1999,-0.0544,-0.1453
15.7651,-0.2034,-0.0577,-0.1508
15.7851,-0.2073,-0.062,-0.1566
15.8051,-0.2111,-0.0665,-0.1614
15.8291,-0.2139,-0.0708,-0.167
15.8491,-0.2163,-0.076,-0.1731
15.8651,-0.2176,-0.0803,-0.1783
15.8851,-0.218,-0.0859,-0.1823
15.9051,-0.2182,-0.0902,-0.1859
15.9251,-0.218,-0.0936,-0.1877
15.9501,-0.2177,-0.0966,-0.1881
15.9701,-0.2167,-0.1022,-0.1896
15.9901,-0.2157,-0.1059,-0.1913
16.0101,-0.2157,-0.1059,-0.1913
16.0261,-0.216,-0.1138,-0.1954
16.0461,-0.2157,-0.1167,-0.1975
16.0661,-0.2157,-0.1167,-0.1975
16.0851,-0.2157,-0.1167,-0.1975
16.1051,-0.2157,-0.1167,-0.1975
16.1331,-0.2146,-0.1308,-0.2101
16.1531,-0.2142,-0.1339,-0.2152
16.1731,-0.2139,-0.1362,-0.2215
16.1931,-0.2132,-0.1393,-0.2288
16.2051,-0.2125,-0.1409,-0.2375
16.2251,-0.2114,-0.1435,-0.2474
16.2451,-0.2114,-0.1435,-0.2474
16.2651,-0.21,-0.1448,-0.2696
16.2851,-0.21,-0.1448,-0.2696
16.3061,-0.2087,-0.143,-0.2931
16.3251,-0.2087,-0.143,-0.2931
16.3471,-0.2086,-0.1386,-0.3156
16.3671,-0.2084,-0.1361,-0.3264
16.3861,-0.2083,-0.1337,-0.3362
16.4061,-0.2083,-0.1317,-0.3455
16.4251,-0.2082,-0.1298,-0.3539
16.4451,-0.2084,-0.128,-0.3616
16.4651,-0.2087,-0.1264,-0.3689
16.4851,-0.209,-0.1252,-0.3754
16.5051,-0.2092,-0.1245,-0.3811
16.5261,-0.2095,-0.1236,-0.3858
16.5451,-0.209,-0.1227,-0.3897
16.5661,-0.2085,-0.1218,-0.3928
16.5861,-0.2081,-0.1207,-0.395
16.6061,-0.2075,-0.1194,-0.3964
16.6261,-0.2068,-0.1179,-0.3972
16.6511,-0.2057,-0.1163,-0.3975
16.6711,-0.2047,-0.1148,-0.3976
16.6911,-0.2032,-0.1131,-0.3976
16.7051,-0.2018,-0.1116,-0.3975
16.7251,-0.2004,-0.1098,-0.3973
16.7451,-0.199,-0.108,-0.3972
16.7651,-0.1977,-0.1064,-0.3969
16.7851,-0.1965,-0.1048,-0.3967
16.8051,-0.1953,-0.103,-0.3959
16.8251,-0.1941,-0.1014,-0.3949
16.8481,-0.1932,-0.1,-0.3935
16.8681,-0.1922,-0.0986,-0.392
16.8881,-0.1914,-0.0972,-0.3903
16.9081,-0.1906,-0.0959,-0.3884
16.9261,-0.1897,-0.0948,-0.3867
16.9461,-0.189,-0.0938,-0.3847
16.9661,-0.1884,-0.0926,-0.383
16.9861,-0.1876,-0.0915,-0.3815
17.0071,-0.1868,-0.0904,-0.3802
17.0271,-0.1863,-0.0892,-0.3792
17.0471,-0.1859,-0.0881,-0.3786
17.0671,-0.1856,-0.0869,-0.3783
17.0871,-0.1855,-0.0854,-0.3786
17.1051,-0.1856,-0.0838,-0.3793
17.1251,-0.1859,-0.0821,-0.3805
17.1451,-0.1864,-0.0803,-0.3821
17.1661,-0.1864,-0.0803,-0.3821
17.1851,-0.1864,-0.0803,-0.3821
17.2051,-0.1891,-0.0732,-0.3884
17.2261,-0.1891,-0.0732,-0.3884
17.2461,-0.1891,-0.0732,-0.3884
17.2661,-0.1891,-0.0732,-0.3884
17.2861,-0.1891,-0.0732,-0.3884
17.3051,-0.1891,-0.0732,-0.3884
17.3261,-0.1891,-0.0732,-0.3884
17.3501,-0.1891,-0.0732,-0.3884
17.3701,-0.1891,-0.0732,-0.3884
17.3901,-0.1891,-0.0732,-0.3884
17.4101,-0.1891,-0.0732,-0.3884
17.4301,-0.1891,-0.0732,-0.3884
17.4461,-0.1891,-0.0732,-0.3884
17.4661,-0.1891,-0.0732,-0.3884
17.4861,-0.1891,-0.0732,-0.3884
17.5061,-0.1891,-0.0732,-0.3884
17.5271,-0.1891,-0.0732,-0.3884
17.5531,-0.1805,-0.0081,-0.4493
17.5731,-0.1794,-0.003,-0.4537
17.5931,-0.1783,0.0024,-0.4581
17.6131,-0.177,0.008,-0.4625
17.6261,-0.1758,0.0136,-0.4669
17.6461,-0.1746,0.0192,-0.4712
17.6661,-0.1734,0.0249,-0.4757
17.6911,-0.1721,0.0302,-0.4802
17.7111,-0.1706,0.0353,-0.4849
17.7261,-0.1692,0.04,-0.4896
17.7531,-0.1679,0.0444,-0.4944
17.7731,-0.1665,0.0483,-0.4992
17.7871,-0.165,0.0519,-0.5038
17.8061,-0.1635,0.055,-0.5081
17.8261,-0.162,0.0576,-0.5121
17.8471,-0.1605,0.0596,-0.516
17.8661,-0.1592,0.0614,-0.5194
17.8861,-0.1579,0.0627,-0.5224
17.9061,-0.1569,0.0636,-0.5251
17.9261,-0.1559,0.0641,-0.5273
17.9461,-0.155,0.0643,-0.5293
17.9661,-0.1544,0.0641,-0.5307
17.9861,-0.1539,0.0636,-0.532
18.0061,-0.1536,0.0629,-0.533
18.0261,-0.1534,0.0618,-0.5337
18.0551,-0.1533,0.0607,-0.5342
18.0661,-0.1534,0.0594,-0.5347
18.0861,-0.1537,0.0582,-0.535
18.1061,-0.1541,0.0568,-0.5352
18.1261,-0.1547,0.0555,-0.5354
18.1461,-0.1552,0.0542,-0.5357
18.1661,-0.1557,0.053,-0.5361
18.1871,-0.1564,0.052,-0.5364
18.2071,-0.1569,0.0511,-0.537
18.2271,-0.1574,0.0503,-0.5377
18.2471,-0.1577,0.0497,-0.5386
18.2681,-0.1579,0.0491,-0.5396
18.2881,-0.1579,0.0486,-0.5408
18.3081,-0.1577,0.0483,-0.5423
18.3261,-0.1573,0.0481,-0.5438
18.3461,-0.1568,0.0482,-0.5457
18.3661,-0.1563,0.0484,-0.5477
18.3901,-0.1558,0.0488,-0.5498
18.4101,-0.1553,0.0494,-0.5521
18.4301,-0.1549,0.0502,-0.5546
18.4501,-0.1543,0.0512,-0.5574
18.4661,-0.1539,0.0525,-0.5602
18.4861,-0.1537,0.0542,-0.563
18.5061,-0.1533,0.0561,-0.5657
18.5261,-0.1529,0.0582,-0.5683
18.5461,-0.1524,0.0606,-0.5707
18.5661,-0.1519,0.0633,-0.5728
18.5911,-0.1511,0.0662,-0.5747
18.6111,-0.15,0.0693,-0.5765
18.6311,-0.1487,0.0725,-0.5781
18.6511,-0.1472,0.0758,-0.5795
18.6671,-0.1456,0.0791,-0.5806
18.6871,-0.1438,0.0825,-0.5815
18.7071,-0.1418,0.0858,-0.5822
18.7261,-0.1395,0.0888,-0.5828
18.7461,-0.1372,0.0918,-0.5831
18.7731,-0.1349,0.0946,-0.5833
18.7931,-0.1327,0.0972,-0.5833
18.8131,-0.1304,0.0998,-0.5831
18.8261,-0.1281,0.1021,-0.583
18.8471,-0.1258,0.1041,-0.5829
18.8671,-0.1234,0.1058,-0.5829
18.8861,-0.1211,0.1071,-0.5834
18.9061,-0.1192,0.1081,-0.5842
18.9351,-0.1174,0.109,-0.5853
18.9551,-0.116,0.1096,-0.586
18.9751,-0.1144,0.1097,-0.5867
18.9951,-0.113,0.1095,-0.5877
19.0071,-0.1118,0.1091,-0.5885
19.0261,-0.1108,0.1086,-0.5897
19.0471,-0.1101,0.1082,-0.5908
19.0661,-0.1097,0.1078,-0.5917
19.0861,-0.1093,0.1075,-0.5925
19.1061,-0.1088,0.1073,-0.5935
19.1361,-0.1083,0.1072,-0.5941
19.1561,-0.1076,0.107,-0.5946
19.1761,-0.1069,0.1069,-0.595
19.1861,-0.106,0.1069,-0.5955
19.2061,-0.1052,0.107,-0.5958
19.2271,-0.1043,0.1072,-0.596
19.2461,-0.1037,0.1075,-0.5965
19.2671,-0.1031,0.108,-0.5968
19.2871,-0.1027,0.1087,-0.5966
19.3071,-0.102,0.1092,-0.5962
19.3271,-0.1011,0.1095,-0.5965
19.3461,-0.1003,0.1099,-0.5969
19.3661,-0.1,0.1107,-0.5966
19.3861,-0.0995,0.1113,-0.5962
19.4061,-0.0988,0.1117,-0.5962
19.4271,-0.0982,0.1118,-0.5963
19.4471,-0.098,0.1119,-0.5964
19.4671,-0.0985,0.1116,-0.5964
19.4881,-0.0985,0.1116,-0.5964
19.5081,-0.1044,0.1073,-0.5959
19.5281,-0.1044,0.1073,-0.5959
19.5471,-0.1044,0.1073,-0.5959
19.5671,-0.1044,0.1073,-0.5959
19.5871,-0.1229,0.0718,-0.6007
19.6071,-0.1237,0.0577,-0.6009
19.6311,-0.1203,0.0426,-0.5993
19.6511,-0.1093,0.027,-0.597
19.6711,-0.1093,0.027,-0.597
19.6871,-0.062,0.0125,-0.5882
19.7071,-0.0338,0.0225,-0.5789
19.7271,-0.0143,0.042,-0.5648
19.7471,-0.0143,0.042,-0.5648
19.7671,-0.0237,0.0828,-0.5402
19.7871,-0.0499,0.0877,-0.5295
19.8071,-0.0499,0.0877,-0.5295
19.8341,-0.1116,0.0447,-0.5038
19.8541,-0.1298,-0.001,-0.4879
19.8741,-0.1323,-0.0533,-0.4688
19.8861,-0.118,-0.1046,-0.4471
19.9071,-0.118,-0.1046,-0.4471
19.9261,-0.118,-0.1046,-0.4471
19.9461,-0.118,-0.1046,-0.4471
19.9671,-0.118,-0.1046,-0.4471
19.9971,-0.118,-0.1046,-0.4471
20.0071,-0.118,-0.1046,-0.4471
20.0271,-0.118,-0.1046,-0.4471
20.0471,-0.118,-0.1046,-0.4471
20.0671,-0.118,-0.1046,-0.4471
20.0871,-0.118,-0.1046,-0.4471
20.1071,-0.118,-0.1046,-0.4471
20.1271,-0.118,-0.1046,-0.4471
20.1511,-0.118,-0.1046,-0.4471
20.1711,0.0367,-0.2005,-0.2297
20.1911,0.0367,-0.2005,-0.2297
20.2071,0.0367,-0.2005,-0.2297
20.2271,0.0367,-0.2005,-0.2297
20.2471,0.0367,-0.2005,-0.2297
20.2661,0.0367,-0.2005,-0.2297
20.2871,0.2879,-0.1867,-0.3101
20.3071,0.3154,-0.1432,-0.3281
20.3271,0.3277,-0.098,-0.3473
20.3521,0.3261,-0.0588,-0.3682
20.3721,0.315,-0.0298,-0.3909
20.3921,0.2996,-0.0142,-0.4153
20.4071,0.2854,-0.0109,-0.4407
20.4271,0.2854,-0.0109,-0.4407
20.4471,0.2764,-0.0346,-0.4923
20.4671,0.2867,-0.0547,-0.5169
20.4871,0.3088,-0.0749,-0.5392
20.5071,0.3415,-0.0911,-0.5594
20.5271,0.3825,-0.0986,-0.5768
20.5521,0.4277,-0.0952,-0.5916
20.5721,0.472,-0.0795,-0.6035
20.5871,0.5106,-0.0525,-0.613
20.6071,0.5393,-0.0174,-0.6207
20.6271,0.5558,0.0216,-0.6265
20.6471,0.559,0.0597,-0.6317
20.6671,0.5503,0.0918,-0.6364
20.6911,0.5329,0.1138,-0.6413
20.7111,0.5107,0.1237,-0.646
20.7281,0.489,0.1207,-0.6502
20.7481,0.4725,0.1066,-0.6531
20.7671,0.4647,0.0843,-0.6545
20.7871,0.4672,0.0584,-0.6541
20.8071,0.4798,0.0335,-0.6519
20.8272,0.5007,0.0133,-0.6479
20.8502,0.5271,0.0003,-0.6422
20.8702,0.5559,-0.0039,-0.635
20.8872,0.5842,0.0009,-0.6263
20.9072,0.6083,0.0151,-0.6173
20.9272,0.6253,0.0371,-0.6083
20.9472,0.632,0.0648,-0.6005
20.9672,0.626,0.0948,-0.5941
20.9882,0.6067,0.1222,-0.5889
21.0072,0.5755,0.1423,-0.5846
21.0272,0.5365,0.1516,-0.5804
21.0572,0.4939,0.1478,-0.5763
21.0672,0.4532,0.1315,-0.5714
21.0872,0.4189,0.105,-0.5663
21.1072,0.3937,0.0731,-0.5608
21.1272,0.3786,0.0404,-0.5551
21.1482,0.3716,0.0107,-0.5486
21.1682,0.3704,-0.0142,-0.5419
21.1882,0.373,-0.0333,-0.5348
21.2072,0.378,-0.0461,-0.5279
21.2282,0.3845,-0.0522,-0.5217
21.2562,0.3909,-0.0498,-0.5168
21.2762,0.394,-0.0385,-0.5132
21.2882,0.3899,-0.0193,-0.5109
21.3072,0.3752,0.0049,-0.5094
21.3272,0.3488,0.0292,-0.5083
21.3472,0.3111,0.0491,-0.5073
21.3672,0.2651,0.0602,-0.5065
21.3912,0.2154,0.0602,-0.5052
21.4112,0.1667,0.0492,-0.5038
21.4312,0.1234,0.0288,-0.5023
21.4512,0.088,0.0025,-0.5007
21.4682,0.0615,-0.0263,-0.4995
21.4882,0.0432,-0.0546,-0.4984
21.5072,0.0323,-0.0805,-0.4978
21.5272,0.028,-0.1031,-0.4975
21.5482,0.0297,-0.1208,-0.4975
21.5682,0.0367,-0.1326,-0.498
21.5882,0.0474,-0.1359,-0.499
21.6082,0.0592,-0.1301,-0.5005
21.6282,0.0691,-0.1145,-0.5022
21.6482,0.0732,-0.0905,-0.5039
21.6682,0.0688,-0.0611,-0.5051
21.6882,0.0549,-0.0304,-0.5059
21.7082,0.0324,-0.0023,-0.5065
21.7282,0.0036,0.0197,-0.5071
21.7502,-0.0287,0.034,-0.5079
21.7702,-0.0614,0.0405,-0.5091
21.7902,-0.0913,0.0396,-0.5107
21.8102,-0.117,0.0329,-0.5126
21.8282,-0.1366,0.022,-0.5151
21.8472,-0.1506,0.0078,-0.5177
21.8672,-0.1573,-0.0087,-0.5213
21.8872,-0.1565,-0.0248,-0.5245
21.9072,-0.1479,-0.0388,-0.5274
21.9272,-0.1307,-0.05,-0.5314
21.9512,-0.1089,-0.0537,-0.534
21.9712,-0.1089,-0.0537,-0.534
21.9912,-0.0546,-0.0371,-0.5376
22.0082,-0.0546,-0.0371,-0.5376
22.0282,-0.0077,0.013,-0.5364
22.0472,0.0071,0.0468,-0.5346
22.0682,0.0136,0.0811,-0.5315
22.0912,0.0132,0.1145,-0.5286
22.1112,0.0068,0.1455,-0.5258
22.1282,-0.0047,0.1716,-0.5234
22.1472,-0.0179,0.1919,-0.5219
22.1672,-0.033,0.2066,-0.5207
22.1882,-0.0483,0.2153,-0.5201
22.2072,-0.063,0.218,-0.5203
22.2282,-0.063,0.218,-0.5203
22.2472,-0.0819,0.2059,-0.5222
22.2672,-0.0819,0.2059,-0.5222
22.2872,-0.0785,0.1779,-0.525
22.3072,-0.0661,0.1623,-0.5254
22.3272,-0.0462,0.1476,-0.5253
22.3472,-0.0212,0.1387,-0.5236
22.3682,0.0089,0.1344,-0.521
22.3882,0.0389,0.1371,-0.5174
22.4082,0.0686,0.1457,-0.5129
22.4282,0.0966,0.1598,-0.5081
22.4482,0.1199,0.1783,-0.5028
22.4762,0.1391,0.2001,-0.4979
22.4962,0.1391,0.2001,-0.4979
22.5082,0.1601,0.248,-0.4897
22.5282,0.162,0.271,-0.4871
22.5482,0.162,0.271,-0.4871
22.5682,0.1495,0.3094,-0.4879
22.5882,0.138,0.3223,-0.4917
22.6082,0.138,0.3223,-0.4917
22.6282,0.1097,0.3326,-0.5068
22.6542,0.0954,0.3295,-0.517
22.6742,0.0825,0.3218,-0.5285
22.6882,0.0714,0.3082,-0.5422
22.7082,0.0651,0.2902,-0.5564
22.7282,0.0651,0.2902,-0.5564
22.7482,0.0651,0.2902,-0.5564
22.7682,0.0651,0.2902,-0.5564
22.7912,0.0651,0.2902,-0.5564
22.8112,0.0651,0.2902,-0.5564
22.8272,0.1549,0.1912,-0.6349
22.8482,0.1816,0.1947,-0.6448
22.8682,0.2057,0.2061,-0.6546
22.8882,0.2251,0.2237,-0.6645
22.9082,0.2372,0.2457,-0.6747
22.9282,0.2372,0.2457,-0.6747
22.9582,0.2372,0.2457,-0.6747
22.9682,0.2372,0.2457,-0.6747
22.9882,0.2372,0.2457,-0.6747
23.0082,0.2372,0.2457,-0.6747
23.0282,0.2372,0.2457,-0.6747
23.0482,0.2372,0.2457,-0.6747
23.0682,0.1367,0.3155,-0.7787
23.0882,0.1245,0.2973,-0.7902
23.1082,0.1245,0.2973,-0.7902
23.1282,0.1245,0.2973,-0.7902
23.1482,0.1245,0.2973,-0.7902
23.1682,0.1245,0.2973,-0.7902
23.1892,0.1245,0.2973,-0.7902
23.2082,0.1245,0.2973,-0.7902
23.2282,0.1967,0.1572,-0.8239
23.2482,0.1967,0.1572,-0.8239
23.2682,0.1967,0.1572,-0.8239
23.2912,0.1967,0.1572,-0.8239
23.3112,0.2921,0.1722,-0.8135
23.3312,0.2921,0.1722,-0.8135
23.3482,0.2921,0.1722,-0.8135
23.3682,0.2921,0.1722,-0.8135
23.3872,0.2921,0.1722,-0.8135
23.4082,0.2921,0.1722,-0.8135
23.4282,0.2921,0.1722,-0.8135
23.4482,0.2543,0.2621,-0.8053
23.4682,0.2543,0.2621,-0.8053
23.4912,0.2543,0.2621,-0.8053
23.5112,0.2022,0.2116,-0.8012
23.5312,0.1945,0.184,-0.7984
23.5512,0.1945,0.184,-0.7984
23.5682,0.1945,0.184,-0.7984
23.5882,0.1945,0.184,-0.7984
23.6082,0.1945,0.184,-0.7984
23.6282,0.1945,0.184,-0.7984
23.6482,0.1945,0.184,-0.7984
23.6722,0.2856,0.032,-0.759
23.6922,0.2856,0.032,-0.759
23.7122,0.2856,0.032,-0.759
23.7332,0.2856,0.032,-0.759
23.7482,0.2856,0.032,-0.759
23.7682,0.2856,0.032,-0.759
23.7882,0.2856,0.032,-0.759
23.8082,0.2856,0.032,-0.759
23.8282,0.2856,0.032,-0.759
23.8482,0.2856,0.032,-0.759
23.8682,0.2856,0.032,-0.759
23.8882,0.2469,0.0823,-0.7273
23.9082,0.2469,0.0823,-0.7273
23.9282,0.1963,0.043,-0.7164
23.9482,0.1963,0.043,-0.7164
23.9682,0.1963,0.043,-0.7164
23.9902,0.1963,0.043,-0.7164
24.0102,0.1963,0.043,-0.7164
24.0302,0.1963,0.043,-0.7164
24.0502,0.1963,0.043,-0.7164
24.0692,0.1963,0.043,-0.7164
24.0892,0.1963,0.043,-0.7164
24.1092,0.1963,0.043,-0.7164
24.1292,0.1963,0.043,-0.7164
24.1492,0.1963,0.043,-0.7164
24.1682,0.2274,-0.1772,-0.6805
24.1882,0.2274,-0.1772,-0.6805
24.2112,0.2274,-0.1772,-0.6805
24.2312,0.2274,-0.1772,-0.6805
24.2482,0.2274,-0.1772,-0.6805
24.2682,0.2274,-0.1772,-0.6805
24.2882,0.2274,-0.1772,-0.6805
24.3082,0.2274,-0.1772,-0.6805
24.3282,0.0722,-0.1269,-0.6817
24.3492,0.0722,-0.1269,-0.6817
24.3742,0.0722,-0.1269,-0.6817
24.3942,-0.0102,-0.1754,-0.6682
24.4142,-0.0102,-0.1754,-0.6682
24.4342,-0.0102,-0.1754,-0.6682
24.4482,-0.0102,-0.1754,-0.6682
24.4682,-0.0102,-0.1754,-0.6682
24.4882,-0.0102,-0.1754,-0.6682
24.5082,-0.0456,-0.3092,-0.6593
24.5312,-0.0348,-0.3184,-0.6627
24.5512,-0.0223,-0.3204,-0.668
24.5752,-0.0223,-0.3204,-0.668
24.5952,-0.0223,-0.3204,-0.668
24.6092,0.0041,-0.2856,-0.6795
24.6282,0.0041,-0.2856,-0.6795
24.6482,0.0041,-0.2856,-0.6795
24.6692,0.0041,-0.2856,-0.6795
24.6882,0.0041,-0.2856,-0.6795
24.7182,0.0041,-0.2856,-0.6795
24.7282,-0.0715,-0.1488,-0.6774
24.7482,-0.0975,-0.1338,-0.6734
24.7692,-0.0975,-0.1338,-0.6734
24.7882,-0.151,-0.1175,-0.6654
24.8092,-0.1763,-0.116,-0.6619
24.8292,-0.1763,-0.116,-0.6619
24.8482,-0.1763,-0.116,-0.6619
24.8692,-0.1763,-0.116,-0.6619
24.8882,-0.1763,-0.116,-0.6619
24.9082,-0.2407,-0.1514,-0.6611
24.9282,-0.2363,-0.1569,-0.6641
24.9492,-0.2267,-0.1585,-0.668
24.9682,-0.2127,-0.1552,-0.6724
24.9882,-0.1962,-0.1453,-0.6741
25.0082,-0.1787,-0.1291,-0.6758
25.0292,-0.1611,-0.1062,-0.6759
25.0502,-0.1611,-0.1062,-0.6759
25.0702,-0.1611,-0.1062,-0.6759
25.0892,-0.1284,-0.0085,-0.6649
25.1082,-0.1284,-0.0085,-0.6649
25.1282,-0.1284,-0.0085,-0.6649
25.1482,-0.1384,0.1039,-0.6404
25.1682,-0.1384,0.1039,-0.6404
25.1882,-0.1384,0.1039,-0.6404
25.2082,-0.186,0.1951,-0.6128
25.2282,-0.186,0.1951,-0.6128
25.2522,-0.186,0.1951,-0.6128
25.2722,-0.2437,0.2417,-0.596
25.2892,-0.2581,0.247,-0.5939
25.3082,-0.2673,0.2483,-0.5938
25.3292,-0.2706,0.2468,-0.5954
25.3492,-0.2706,0.2468,-0.5954
25.3692,-0.2578,0.244,-0.5976
25.3892,-0.2578,0.244,-0.5976
25.4102,-0.2578,0.244,-0.5976
25.4302,-0.1988,0.2581,-0.5996
25.4502,-0.1732,0.2715,-0.5982
25.4682,-0.1732,0.2715,-0.5982
25.4882,-0.1222,0.3127,-0.5912
25.5092,-0.0996,0.3392,-0.5861
25.5292,-0.0996,0.3392,-0.5861
25.5492,-0.0646,0.4005,-0.5751
25.5682,-0.0539,0.4327,-0.5699
25.5892,-0.0483,0.4653,-0.5657
25.6182,-0.0483,0.4653,-0.5657
25.6382,-0.0523,0.524,-0.5622
25.6582,-0.0608,0.5475,-0.5637
25.6692,-0.0723,0.5655,-0.5677
25.6892,-0.0852,0.577,-0.5741
25.7082,-0.0982,0.5814,-0.5817
25.7292,-0.1091,0.5796,-0.5908
25.7492,-0.1174,0.5716,-0.6003
25.7692,-0.1206,0.559,-0.6097
25.7962,-0.1185,0.5428,-0.6182
25.8162,-0.1111,0.5243,-0.6261
25.8292,-0.098,0.5061,-0.632
25.8492,-0.0802,0.4892,-0.6365
25.8692,-0.0589,0.4745,-0.6396
25.8892,-0.0589,0.4745,-0.6396
25.9092,-0.0077,0.4562,-0.6405
25.9292,0.0189,0.4532,-0.6393
25.9512,0.0452,0.4547,-0.6373
25.9712,0.0452,0.4547,-0.6373
25.9882,0.0912,0.4694,-0.6344
